collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
jp morgan chase bank na,7,0,7,1.3%,0.0%,1.5%,0,0,0,0.0%,0%,0.0%,14.3%,0%,14.3%,14.3%,0%,14.3%,71.4%,0%,71.4%
jpmorgan chase bank na,7,2,5,1.3%,2.2%,1.1%,0,0,0,0.0%,0%,0.0%,42.9%,100.0%,20.0%,0.0%,0.0%,0.0%,71.4%,50.0%,80.0%
onemain financial group llc,7,1,6,1.3%,1.1%,1.3%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,42.9%,0.0%,50.0%,100.0%,100.0%,100.0%
midland credit management inc a corporation,6,5,1,1.1%,5.6%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,50.0%,40.0%,100.0%,100.0%,100.0%,100.0%
capital one bank (usa) na,5,0,5,0.9%,0.0%,1.1%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
td bank usa na,5,3,2,0.9%,3.3%,0.4%,0,0,0,0.0%,0%,0.0%,20.0%,33.3%,0.0%,20.0%,0.0%,50.0%,80.0%,66.7%,100.0%
mm finance llc,5,1,4,0.9%,1.1%,0.9%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,40.0%,100.0%,25.0%,100.0%,100.0%,100.0%
freeman health system,4,0,4,0.7%,0.0%,0.9%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,25.0%,0%,25.0%,100.0%,0%,100.0%
barclays bank delaware,4,0,4,0.7%,0.0%,0.9%,0,0,0,0.0%,0%,0.0%,50.0%,0%,50.0%,0.0%,0%,0.0%,75.0%,0%,75.0%
absolute resolutions investments llc,4,0,4,0.7%,0.0%,0.9%,0,0,0,0.0%,0%,0.0%,25.0%,0%,25.0%,25.0%,0%,25.0%,100.0%,0%,100.0%
freeman health systems,3,1,2,0.5%,1.1%,0.4%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,50.0%,100.0%,100.0%,100.0%
cash link usa llc,3,0,3,0.5%,0.0%,0.6%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,66.7%,0%,66.7%,100.0%,0%,100.0%
velocity investments llc,2,0,2,0.4%,0.0%,0.4%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
credit corp solutions inc,2,0,2,0.4%,0.0%,0.4%,0,0,0,0.0%,0%,0.0%,50.0%,0%,50.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
jh met subsidiary b liquidating trust,2,2,0,0.4%,2.2%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
vintage landing condominium poa inc,1,0,1,0.2%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
specialty foods distribution inc,1,0,1,0.2%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
capital one na,1,0,1,0.2%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
midland credit mgt inc,1,0,1,0.2%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
the central trust bank,1,0,1,0.2%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
united guaranty commercial insurance company of north compan,1,0,1,0.2%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
lester e cox medical,1,0,1,0.2%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
second round lp,1,0,1,0.2%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
fall creek condominium owners' association,1,0,1,0.2%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
wesley health system llc d/b/a wesley medical center,1,0,1,0.2%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
petersburg hospital company llc d/b/a southside reg med ctr,1,0,1,0.2%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
calvary spv i llc,1,0,1,0.2%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
the oaks at branson llc,1,0,1,0.2%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
security credit services llc,1,0,1,0.2%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
northwest arkansas hospitals llc d/b/a northwest medical-no,1,1,0,0.2%,1.1%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
bureaus investment group,1,0,1,0.2%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
siloam springs arkansas hospital,1,0,1,0.2%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
capital region medical center,1,0,1,0.2%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
ozarks environmental services inc,1,0,1,0.2%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
crown asset management llc,1,0,1,0.2%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
st. luke's hospital,1,0,1,0.2%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
simmons first national bank,1,0,1,0.2%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
simmons bank,1,0,1,0.2%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
second round sub llc,1,0,1,0.2%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
mm finance llc dba ez money check cashing,1,1,0,0.2%,1.1%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
world finance corp,1,0,1,0.2%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
cincinnati insurance company,1,0,1,0.2%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
pyod llc,1,0,1,0.2%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
uhg i llc,1,0,1,0.2%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
department stores national bank,1,0,1,0.2%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
pac-van leasing & sales inc,1,0,1,0.2%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
meek lumber yard,1,0,1,0.2%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
genesis health clubs of springfield llc,1,0,1,0.2%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
white river health system inc,1,1,0,0.2%,1.1%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
td bank usa na (target),1,1,0,0.2%,1.1%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0%,100.0%,100.0%,0%,100.0%,100.0%,0%
cvi sgp acquisition trust,1,1,0,0.2%,1.1%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
student loan solutions llc,1,1,0,0.2%,1.1%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
cash link usa llc dba cash link usa,1,1,0,0.2%,1.1%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
cbb f/k/a ozark mountain bank,1,1,0,0.2%,1.1%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
national collegiate student loan trust 2004-2,1,1,0,0.2%,1.1%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
ste genevieve county memorial hospital,1,1,0,0.2%,1.1%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
