collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
MIDLAND FUNDING LLC,11,0,11,1.6%,0.0%,3.3%,15159,0,15159,0.5%,0.0%,0.7%,9.1%,0.0%,9.1%,0.0%,0.0%,0.0%,81.8%,0.0%,81.8%
UNIFUND CCR LLC,11,2,9,1.6%,0.6%,2.7%,9941,0,9941,0.4%,0.0%,0.5%,18.2%,50.0%,11.1%,0.0%,0.0%,0.0%,36.4%,0.0%,44.4%
SYNCHRONY BANK,10,8,2,1.5%,2.3%,0.6%,17223,17223,0,0.6%,2.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,37.5%,100.0%
SAC FINANCE INC,10,7,3,1.5%,2.0%,0.9%,87433,51579,35854,3.1%,8.4%,1.6%,20.0%,28.6%,0.0%,0.0%,0.0%,0.0%,70.0%,57.1%,100.0%
BANK OF AMERICA NA,10,4,6,1.5%,1.2%,1.8%,73972,5110,68862,2.6%,0.8%,3.2%,40.0%,75.0%,16.7%,0.0%,0.0%,0.0%,60.0%,25.0%,83.3%
MIDLAND CREDIT MANAGEMENTINC,9,2,7,1.3%,0.6%,2.1%,5880,1654,4226,0.2%,0.3%,0.2%,33.3%,100.0%,14.3%,0.0%,0.0%,0.0%,55.6%,50.0%,57.1%
GLENBROOK CREDIT ACCEPTANCE CORPORATION,8,3,5,1.2%,0.9%,1.5%,60368,12671,47696,2.2%,2.1%,2.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,33.3%,60.0%
ABSOLUTE RESOLUTIONS INVESTMENTS LLC,8,2,6,1.2%,0.6%,1.8%,27332,19783,7549,1.0%,3.2%,0.3%,12.5%,0.0%,16.7%,0.0%,0.0%,0.0%,50.0%,50.0%,50.0%
CAVALRY SPV I LLC,8,4,4,1.2%,1.2%,1.2%,29789,16464,13325,1.1%,2.7%,0.6%,25.0%,25.0%,25.0%,0.0%,0.0%,0.0%,87.5%,100.0%,75.0%
DNF ASSOCIATES LLC,6,5,1,0.9%,1.5%,0.3%,2243,1044,1199,0.1%,0.2%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,20.0%,100.0%
SECOND ROUND SUB LLC,6,2,4,0.9%,0.6%,1.2%,4563,0,4563,0.2%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,100.0%
TD BANK USA NA,5,3,2,0.7%,0.9%,0.6%,998,998,0,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,80.0%,66.7%,100.0%
WELLS FARGO BANK NA,5,3,2,0.7%,0.9%,0.6%,8328,8328,0,0.3%,1.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,60.0%,33.3%,100.0%
MARINER FINANCE LLC SUCCESSOR IN INTEREST TO PERSONAL FINANCE COMPANY LLC,4,2,2,0.6%,0.6%,0.6%,6392,0,6392,0.2%,0.0%,0.3%,25.0%,0.0%,50.0%,0.0%,0.0%,0.0%,75.0%,50.0%,100.0%
HERITAGE ACCEPTANCE CORPORATION,4,2,2,0.6%,0.6%,0.6%,21725,13598,8127,0.8%,2.2%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,75.0%,50.0%,100.0%
AMERICAN EXPRESS NATIONAL BANK,4,4,0,0.6%,1.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,25.0%,25.0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%
SNOW & SAUERTEIG LLP,3,0,3,0.4%,0.0%,0.9%,42677,0,42677,1.5%,0.0%,2.0%,33.3%,0.0%,33.3%,0.0%,0.0%,0.0%,66.7%,0.0%,66.7%
WEST PLAINS MINING LLC,3,2,1,0.4%,0.6%,0.3%,4345,0,4345,0.2%,0.0%,0.2%,33.3%,50.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,100.0%
BARCLAYS BANK DELAWARE,3,0,3,0.4%,0.0%,0.9%,11976,0,11976,0.4%,0.0%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,66.7%
CREDIT ACCEPTANCE CORP.,3,1,2,0.4%,0.3%,0.6%,25872,0,25872,0.9%,0.0%,1.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,100.0%
TEACHERS CREDIT UNION,3,1,2,0.4%,0.3%,0.6%,9106,0,9106,0.3%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,100.0%
CAVALRY SPV ILLC,3,0,3,0.4%,0.0%,0.9%,1891,0,1891,0.1%,0.0%,0.1%,33.3%,0.0%,33.3%,0.0%,0.0%,0.0%,66.7%,0.0%,66.7%
GATEWAY FINANCIAL SOLUTIONS,3,2,1,0.4%,0.6%,0.3%,17526,8611,8915,0.6%,1.4%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,50.0%,100.0%
CVI SGP-CO ACQUISITION TRUST,3,0,3,0.4%,0.0%,0.9%,0,0,0,0.0%,0.0%,0.0%,33.3%,0.0%,33.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
SNAP-ON CREDIT LLC,3,1,2,0.4%,0.3%,0.6%,10409,0,10409,0.4%,0.0%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,50.0%
U.S. BANK NATIONAL ASSOCIATION D/B/A ELAN FINANCIAL SERVICES,3,1,2,0.4%,0.3%,0.6%,10893,0,10893,0.4%,0.0%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,100.0%
PYOD LLC,3,3,0,0.4%,0.9%,0.0%,5103,5103,0,0.2%,0.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,66.7%,0.0%
CAVALRY SPV I LLC AS ASSIGNEE OF CITIBANK NA,2,1,1,0.3%,0.3%,0.3%,12527,0,12527,0.4%,0.0%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
NO PLAINTIFF FOUND,2,1,1,0.3%,0.3%,0.3%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
CREDIT ACCEPTANCE CORPORATION,2,1,1,0.3%,0.3%,0.3%,9273,0,9273,0.3%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
EVANSVILLE TEACHERS FEDERAL CREDIT UNION,2,0,2,0.3%,0.0%,0.6%,24633,0,24633,0.9%,0.0%,1.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%
WARSAW HEALTH SYSTEM LLC D/B/A KOSCIUSKO COMMUNITY HOSPITAL,2,1,1,0.3%,0.3%,0.3%,29023,0,29023,1.0%,0.0%,1.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
NEW WORLD COLLECTIONS INC,2,1,1,0.3%,0.3%,0.3%,2296,614,1682,0.1%,0.1%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
PORTFOLIO RECOVERY ASSOCIATESLLC,2,0,2,0.3%,0.0%,0.6%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
DRIVE NOW AUTO CREDIT COMPANY INC,2,1,1,0.3%,0.3%,0.3%,8187,0,8187,0.3%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
CREDIT CORP SOLUTIONS INC,2,1,1,0.3%,0.3%,0.3%,0,0,0,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
FORUM CREDIT UNION,2,0,2,0.3%,0.0%,0.6%,13323,0,13323,0.5%,0.0%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CVI SGP ACQUISITION TRUST,2,0,2,0.3%,0.0%,0.6%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
PRESTIGE FINANCIAL SERVICES,2,1,1,0.3%,0.3%,0.3%,13159,0,13159,0.5%,0.0%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
CREDITONE LLC,2,2,0,0.3%,0.6%,0.0%,2816,2816,0,0.1%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
GOLDMAN SACHS BANK USA,2,2,0,0.3%,0.6%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%
AUTOVEST L.L.C OF INDIANA,2,2,0,0.3%,0.6%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
CREDITMAX INC,2,2,0,0.3%,0.6%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
COLLECTIONS INC,2,2,0,0.3%,0.6%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
AMERICAN INTERSTATE INSURANCE,2,2,0,0.3%,0.6%,0.0%,0,0,0,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
LYNN LAW OFFICE PC,2,2,0,0.3%,0.6%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
CAPITAL ONE NA,2,2,0,0.3%,0.6%,0.0%,7230,7230,0,0.3%,1.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
CAVALRY SPV I LLC AS ASSIGNEE OF CAPITAL ONE BANK(USA)NA,1,0,1,0.1%,0.0%,0.3%,8179,0,8179,0.3%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
TD BANK USA NA AS SUCCESSOR IN INTEREST TO TARGET NATIONAL BANK,1,0,1,0.1%,0.0%,0.3%,1143,0,1143,0.0%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
MARINER FINANCE LLC,1,0,1,0.1%,0.0%,0.3%,1531,0,1531,0.1%,0.0%,0.1%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
REGIONAL ACCEPTANCE CORP,1,0,1,0.1%,0.0%,0.3%,13598,0,13598,0.5%,0.0%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
NATIONAL COLLEGIATE STUDENT LOAN TRUST 2007-4,1,0,1,0.1%,0.0%,0.3%,3768,0,3768,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
WOODLAWN HOSPITAL,1,0,1,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
NORTH CENTRAL INDIANA COLLECTION AGENCY INC,1,0,1,0.1%,0.0%,0.3%,6978,0,6978,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
FIRST MERCHANTS BANK,1,0,1,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
SAC FINANCE,1,0,1,0.1%,0.0%,0.3%,7273,0,7273,0.3%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
AUTUMN RIDGE REHABILITATION CENTRE,1,0,1,0.1%,0.0%,0.3%,47059,0,47059,1.7%,0.0%,2.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
KITCH ACCEPTANCE CORP,1,0,1,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
UNITED AUTO CREDIT CORPORATION,1,0,1,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
IOM HEALTH SYSTEM L.P.,1,0,1,0.1%,0.0%,0.3%,8391,0,8391,0.3%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
REGIONAL ACCEPTANCE CORP.,1,0,1,0.1%,0.0%,0.3%,16256,0,16256,0.6%,0.0%,0.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
ALLY BANK,1,0,1,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
AXIOM ACQUISITION VENTURES LLC,1,0,1,0.1%,0.0%,0.3%,13771,0,13771,0.5%,0.0%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
INTERRA CREDIT UNION,1,0,1,0.1%,0.0%,0.3%,13274,0,13274,0.5%,0.0%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
STATE OF INDIANA EX REL. INDIANA DEPARTMENT OF TRANSPORTATION,1,0,1,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
VELOCITY INVESTMENTS LLC,1,0,1,0.1%,0.0%,0.3%,8790,0,8790,0.3%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
VELOCITY INVESTMENTS LLC ASSIGNEE OF PROSPER FUNDING LLC ASSIGNEE OF WEBBANK,1,0,1,0.1%,0.0%,0.3%,1809,0,1809,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
UNIVERSITY PEDIATRIC ASSOC INC,1,0,1,0.1%,0.0%,0.3%,967,0,967,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
DAVID M ALLEN DDS & ASSOC P C,1,0,1,0.1%,0.0%,0.3%,7850,0,7850,0.3%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
AS SUCCESSOR IN INTEREST TO ONEMAIN FINANCIAL ISSUE TRUST 2014-1,1,0,1,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
LEA REGIONAL HOSPITAL LLC D/B/A LEA REGIONAL MEDICAL CENTER,1,0,1,0.1%,0.0%,0.3%,6146,0,6146,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
BUREAUS INVESTMENT GROUP PORTFOLIO NO 15 LLC,1,0,1,0.1%,0.0%,0.3%,9392,0,9392,0.3%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
PARTNERS 1ST FEDERAL CREDIT UNION,1,0,1,0.1%,0.0%,0.3%,14697,0,14697,0.5%,0.0%,0.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
AUTOVEST LLC,1,0,1,0.1%,0.0%,0.3%,9203,0,9203,0.3%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
VELOCITY INVESTMENTS LLC ASSIGNEE OF LENDINGCLUB CORPORATION ASSIGNEE OF WEBBANK,1,0,1,0.1%,0.0%,0.3%,12969,0,12969,0.5%,0.0%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CITIZENS STATE BANK AS ASSIGNEE OF MAXIMUM POWER SPORTS INC,1,0,1,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
MILLER BUILDING LLC,1,0,1,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
INDUSTRIAL FEDERAL CREDIT UNION,1,0,1,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
ART ACADEMY OF CINCINNATI,1,0,1,0.1%,0.0%,0.3%,4601,0,4601,0.2%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
TIDEWATER FINANCE COMPANY,1,0,1,0.1%,0.0%,0.3%,14286,0,14286,0.5%,0.0%,0.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
QUALITY ELECTRIC INC,1,0,1,0.1%,0.0%,0.3%,5987,0,5987,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
THE POOL STORE,1,0,1,0.1%,0.0%,0.3%,40546,0,40546,1.5%,0.0%,1.9%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
INTERREA CREDIT UNION,1,0,1,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
RELIABLE AUTO FINANCE,1,0,1,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
VELOCITY INVESTMENTS LLC ASSIGNEE OF LENDINGCLUB CORPORATION ASSIGNEE OF WEBBAN,1,0,1,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
HEIGHTS FINANCE CORPORATION,1,0,1,0.1%,0.0%,0.3%,1913,0,1913,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CRANE CREDIT UNION,1,0,1,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
NAVY FEDERAL CREDIT UNION,1,0,1,0.1%,0.0%,0.3%,11268,0,11268,0.4%,0.0%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
HORIZON BANK,1,1,0,0.1%,0.3%,0.0%,11292,11292,0,0.4%,1.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
ROCK CREEK CAPITAL LLC,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
OLIPHANT FINANCIAL LLC,1,1,0,0.1%,0.3%,0.0%,3300,3300,0,0.1%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
PCA ACQUISITIONS V LLC,1,1,0,0.1%,0.3%,0.0%,6865,6865,0,0.2%,1.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
RENT TO OWN RENTALS LLC,1,1,0,0.1%,0.3%,0.0%,3862,3862,0,0.1%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
TIDEWATER FINANCE COMPANY AKA TIDEWATER CREDIT SERVICES,1,1,0,0.1%,0.3%,0.0%,2699,2699,0,0.1%,0.4%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
SOFI LENDING CORP. AS ATTORNEY IN FACT FOR WILMINGTON TRUST ET AL.,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
EAGLE FINANCE COMPANY,1,1,0,0.1%,0.3%,0.0%,2613,2613,0,0.1%,0.4%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
JH MET SUBSIDIARY B LIQUIDATING TRUST,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
U.S BANK NATIONAL ASSOCIATION D/B/A ELAN FINANCIAL SERVICES,1,1,0,0.1%,0.3%,0.0%,12007,12007,0,0.4%,1.9%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
PAUL'S FLOOR COVERING INC,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
US BANK NATIONAL ASSOCIATION,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
WARSAW PLACE APARTMENTS LLC DBA KUDER ESTATES APARTMENTS,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
FORD MOTOR CREDIT COMPANY LLC,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
BRISTOL FIRE DEPARTMENT,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
AMERICAN EXPRESS NATIONAL BANK FKA AECB,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
WELLER STANLEY,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
SECURITY CREDIT SERVICES LLC,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
FORT WAYNE NEUROSURGERY,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
C & F FINANCE COMPANY,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
STUCKY LAUER & YOUNG,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
NAR. INC,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
JHPDE FINANCE I LLC,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
AUTOVEST LLC OF INDIANA,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
LYCOMING AUTO TRUST,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
DEPARTMENT STORES NATIONAL BANK,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
