collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
BANK OF AMERICA N A,62,2,60,1.8%,0.3%,2.1%,0,0,0,0.0%,0.0%,0.0%,12.9%,0.0%,13.3%,16.1%,0.0%,16.7%,82.3%,50.0%,83.3%
JEFFERSON CAPITAL SYSTEMS LLC,53,13,40,1.5%,2.1%,1.4%,0,0,0,0.0%,0.0%,0.0%,5.7%,0.0%,7.5%,35.8%,38.5%,35.0%,71.7%,61.5%,75.0%
CITIBANK NA,46,10,36,1.3%,1.6%,1.3%,0,0,0,0.0%,0.0%,0.0%,15.2%,10.0%,16.7%,17.4%,30.0%,13.9%,84.8%,80.0%,86.1%
SAINT LOUIS UNIVERSITY,45,3,42,1.3%,0.5%,1.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,46.7%,0.0%,50.0%,95.6%,33.3%,100.0%
CASH LINK USA LLC,44,9,35,1.3%,1.4%,1.2%,0,0,0,0.0%,0.0%,0.0%,6.8%,11.1%,5.7%,47.7%,33.3%,51.4%,90.9%,55.6%,100.0%
JP MORGAN CHASE BANK NA,39,12,27,1.1%,1.9%,0.9%,0,0,0,0.0%,0.0%,0.0%,7.7%,0.0%,11.1%,12.8%,16.7%,11.1%,66.7%,66.7%,66.7%
WASHINGTON UNIVERSITY PHYSICIAN NETWORK,36,2,34,1.0%,0.3%,1.2%,0,0,0,0.0%,0.0%,0.0%,2.8%,0.0%,2.9%,55.6%,0.0%,58.8%,100.0%,100.0%,100.0%
DISCOVER BANK,33,19,14,0.9%,3.0%,0.5%,0,0,0,0.0%,0.0%,0.0%,9.1%,10.5%,7.1%,30.3%,26.3%,35.7%,69.7%,63.2%,78.6%
ABSOLUTE RESOLUTIONS INVESTMENTS LLC,31,7,24,0.9%,1.1%,0.8%,0,0,0,0.0%,0.0%,0.0%,12.9%,0.0%,16.7%,12.9%,0.0%,16.7%,64.5%,28.6%,75.0%
BANK OF AMERICA NA,30,4,26,0.9%,0.6%,0.9%,0,0,0,0.0%,0.0%,0.0%,10.0%,0.0%,11.5%,26.7%,25.0%,26.9%,63.3%,75.0%,61.5%
ONEMAIN FINANCIAL GROUP LLC,29,2,27,0.8%,0.3%,0.9%,0,0,0,0.0%,0.0%,0.0%,3.4%,0.0%,3.7%,24.1%,50.0%,22.2%,100.0%,100.0%,100.0%
BANK OF AMERICA,23,4,19,0.7%,0.6%,0.7%,0,0,0,0.0%,0.0%,0.0%,13.0%,50.0%,5.3%,4.3%,0.0%,5.3%,87.0%,100.0%,84.2%
VELOCITY INVESTMENTS LLC,21,2,19,0.6%,0.3%,0.7%,0,0,0,0.0%,0.0%,0.0%,4.8%,0.0%,5.3%,28.6%,0.0%,31.6%,76.2%,100.0%,73.7%
NCB MANAGEMENT SERVICES INC,17,6,11,0.5%,0.9%,0.4%,0,0,0,0.0%,0.0%,0.0%,11.8%,16.7%,9.1%,47.1%,16.7%,63.6%,64.7%,16.7%,90.9%
SIGNATURE MEDICAL GROUP INC,16,2,14,0.5%,0.3%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,62.5%,100.0%,57.1%,93.8%,100.0%,92.9%
TD BANK USA NA,16,0,16,0.5%,0.0%,0.6%,0,0,0,0.0%,0.0%,0.0%,6.3%,0.0%,6.3%,25.0%,0.0%,25.0%,87.5%,0.0%,87.5%
CONSUMER COLLECTION MANAGEMENT INC,15,1,14,0.4%,0.2%,0.5%,0,0,0,0.0%,0.0%,0.0%,13.3%,0.0%,14.3%,53.3%,0.0%,57.1%,93.3%,0.0%,100.0%
CROWN ASSET MANAGEMENT LLC,15,0,15,0.4%,0.0%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,33.3%,73.3%,0.0%,73.3%
CREDIT CORP SOLUTIONS INC,13,0,13,0.4%,0.0%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,30.8%,0.0%,30.8%,84.6%,0.0%,84.6%
CVI SGP-CO ACQUISITION TRUST,12,5,7,0.3%,0.8%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,16.7%,20.0%,14.3%,75.0%,80.0%,71.4%
SECOND ROUND LP,11,0,11,0.3%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,9.1%,0.0%,9.1%,36.4%,0.0%,36.4%,100.0%,0.0%,100.0%
ST LOUIS UNIVERSITY HOSPITAL,11,3,8,0.3%,0.5%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,54.5%,100.0%,37.5%,90.9%,100.0%,87.5%
AMERICAN MULTISPECIALTY GROUP INC,10,0,10,0.3%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,40.0%,0.0%,40.0%,90.0%,0.0%,90.0%
CAPITAL ONE BANK (USA) NA,10,1,9,0.3%,0.2%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,10.0%,0.0%,11.1%,80.0%,100.0%,77.8%
BARCLAYS BANK DELAWARE,10,0,10,0.3%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,20.0%,0.0%,20.0%,30.0%,0.0%,30.0%,80.0%,0.0%,80.0%
ST LOUIS UNIVERSITY D/B/A SLUCARE,9,0,9,0.3%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,33.3%,88.9%,0.0%,88.9%
DEPARTMENT STORES NATIONAL BANK,8,2,6,0.2%,0.3%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,37.5%,0.0%,50.0%,87.5%,100.0%,83.3%
PORTFOLIO RECOVERY ASSOCIATES,8,0,8,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,87.5%,0.0%,87.5%
ST LUKES HOSPITAL,8,2,6,0.2%,0.3%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,0.0%,33.3%,87.5%,50.0%,100.0%
WCP LABORATORIES INC,7,0,7,0.2%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,28.6%,0.0%,28.6%,100.0%,0.0%,100.0%
C.A. CLARK INC,7,0,7,0.2%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
WEBSTER UNIVERSITY,7,0,7,0.2%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,28.6%,0.0%,28.6%,71.4%,0.0%,71.4%
METROPOLITAN SAINT LOUIS SEWER DISTRICT,7,0,7,0.2%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,57.1%,0.0%,57.1%,100.0%,0.0%,100.0%
ORTHOPEDIC ASSOCIATES LLC,6,0,6,0.2%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CACH LLC,6,0,6,0.2%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,33.3%,83.3%,0.0%,83.3%
SOUND HEALTH SERVICES P.C.,6,0,6,0.2%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,83.3%,0.0%,83.3%
TITLE LOAN COMPANY,6,1,5,0.2%,0.2%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,83.3%,0.0%,100.0%
WAKEFIELD & ASSOCIATES INC,5,0,5,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,20.0%,0.0%,20.0%,100.0%,0.0%,100.0%
MM FINANCE LLC DBA EZ MONEY CHECK,5,2,3,0.1%,0.3%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,60.0%,100.0%,33.3%,100.0%,100.0%,100.0%
UHG I LLC,5,2,3,0.1%,0.3%,0.1%,0,0,0,0.0%,0.0%,0.0%,20.0%,0.0%,33.3%,20.0%,50.0%,0.0%,60.0%,50.0%,66.7%
DECA REALTY COMPANY INC,5,2,3,0.1%,0.3%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,20.0%,0.0%,33.3%,80.0%,50.0%,100.0%
MSW CAPITAL LLC,5,0,5,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,40.0%,0.0%,40.0%,80.0%,0.0%,80.0%
WEBSTER AMBULATORY SURGERY CENTER L.P.,5,1,4,0.1%,0.2%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,20.0%,100.0%,0.0%,100.0%,100.0%,100.0%
CVI SGP ACQUISITION TRUST,5,1,4,0.1%,0.2%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,40.0%,0.0%,50.0%,100.0%,100.0%,100.0%
AMERICAN MULTISPECIALTY GROUP,4,0,4,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,100.0%,0.0%,100.0%
PROVIDER PLUS INC,4,2,2,0.1%,0.3%,0.1%,0,0,0,0.0%,0.0%,0.0%,25.0%,50.0%,0.0%,75.0%,100.0%,50.0%,100.0%,100.0%,100.0%
CA CLARK INC,4,0,4,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
AMG INC D/B/A ESSE HEALTH,4,0,4,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,0.0%,25.0%,100.0%,0.0%,100.0%
TOGETHER CREDIT UNION,4,0,4,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,0.0%,25.0%,50.0%,0.0%,50.0%
HOUSING AUTHORITY OF STL COUNTY,4,4,0,0.1%,0.6%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,75.0%,75.0%,0.0%,75.0%,75.0%,0.0%
PERSOLVE RECOVERIES LLC,4,0,4,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,50.0%,0.0%,50.0%
SSM HEALTH ST LOUIS UNIVERSITY HOSPITAL,4,0,4,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,100.0%,0.0%,100.0%
THE LAW OFFICES OF VENUS HARRY LLC,3,0,3,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,33.3%,100.0%,0.0%,100.0%
LAKEWOOD APARTMENTS LP,3,0,3,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,66.7%,100.0%,0.0%,100.0%
EASY CASH ASAP LLC,3,0,3,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
SECURITY CREDIT SERVICES LLC,3,0,3,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,66.7%,100.0%,0.0%,100.0%
CRHC ANESTHESIA LLC,3,0,3,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
US BANK NATIONAL ASSOCIATION,3,1,2,0.1%,0.2%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,50.0%,66.7%,0.0%,100.0%
ARCHERFIELD FUNDING LLC,3,1,2,0.1%,0.2%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,100.0%,66.7%,0.0%,100.0%
SAINT LOUIS UNIVERSITY D/B/A SLUCARE,3,3,0,0.1%,0.5%,0.0%,0,0,0,0.0%,0.0%,0.0%,33.3%,33.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
RECTAL DIAGNOSTIC AND TREATMENT CENTER INC,2,0,2,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
COLUMBUS SQUARE TOWNHOUSE ASSOCIATION PETITIONER,2,0,2,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
AVID ACCEPTANCE LLC AAO DON BROWN CHEVROLET,2,0,2,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,100.0%,0.0%,100.0%
PROGRESSIVE CASUALTY INSURANCE CO,2,1,1,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
CAPITAL ONE BANK (USA) N.A,2,0,2,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,50.0%,0.0%,50.0%,100.0%,0.0%,100.0%
FIRST BANK A MISSOURI STATE BANK,2,0,2,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,100.0%,0.0%,100.0%
DECA REALTY CO,2,0,2,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,100.0%,0.0%,100.0%
CAPITAL REGION MEDICAL CENTER,2,0,2,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
BUREAUS INVESTMENT GROUP,2,1,1,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,50.0%,100.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
MADISON MEDICAL CENTER,2,0,2,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
FIRST BANK,2,0,2,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%
VELOCITY INVESTMENT LLC ASSIGNEE OF GE MONEY BANK,2,1,1,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%,100.0%,100.0%,100.0%
CREDIT BUREAU OF COLUMBIA INC,2,1,1,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
CAPITAL ONE BANK NA,2,2,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%
WASHINGTON UNIVERSITY PHYSICIANS,2,2,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
JHPDE FINANCE I LLC,2,0,2,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,50.0%,0.0%,50.0%
PCA ACQUISTIONS V LLC,2,0,2,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
ONE MAIN FINANCIAL GROUP LLC,2,0,2,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
MM FINANCE LLC,2,2,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%,50.0%,50.0%,0.0%
UMB BANK,2,2,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
JUSTINE PETERSEN HOUSING & REINVESTMENT CORPORATION,2,2,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%,100.0%,100.0%,0.0%
GFS II LLC,2,2,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%,100.0%,100.0%,0.0%
DAVID S BAHAR,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
ZICK VOSS POLITTE & RICHARDSON PC,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
DOTEC CORP.,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
SCHRADER FUNERAL HOME INC,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
ACCOUNT RESOLUTION CORPORATION AS ASSIGNEE OF ST LOUIS UNIV,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
ARC A/A/O AT LU,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
ST.LOUIS UNIVERSITY,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
THE ORTHOPEDIC CENTER OF ST LOUIS LLC,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
ROBERT A. LEVY DMD LLC,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
HANNIBAL REGIONAL HOSPITAL,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
TURKEN & PORZENSKI LLC,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
LAKE ST LOUIS COMMUNITY ASSOCIATION,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
THE LIPOWICZ LAW FIRM LLC,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
BASS COMPANY LLC,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
HILLSIDE MANOR HEALTHCARE AND REHAB CENTER LLC,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
O'GORMAN & SANDRONI P.C.,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
ONEMAIN FINANCIAL GROUP LLC PETITIONER,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
MOBERLY HOSPITAL COMPANY LLC,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
THE BOARD OF TRUSTEES OF NORTH KANSAS CITY HOSPITAL,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
BROOKWOOD LOANS OF,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
STONEHAVEN APARTMENTS,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
TITLE LOAN COMPANY INC,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
SOUND HEALTH SERVICES P C,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
MILLS PROPERTIES INC,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CRESTLINE SPECIALTIES INC,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CKS PRIME INVESTMENTS LLC,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
SOUTH COUNTY ANESTHESIA ASSOCIATES LTD,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
SOUTH COUNTY ANESTHESIA ASSOC,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
WESTFIELD APARTMENTS LP,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CASH LINK USA,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
JOHNSON CONTROLS FIRE PROTECTION L.P.,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
AMERICA'S FIRST FEDERAL CREDIT UNION,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
STRATFORD COMMONS II L.P.,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
BAUMANN PROPERTY COMPANY INC,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
KASEY DUNHAM AN INDIVIDUAL,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
LEONARD KATHLEEN,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
