collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
CAVALRY SPV I LLC,30,17,13,0.020,0.021,0.017,33529,20531,12998,0.015,0.025,0.0088,0.30,0.47,0.077,0.0,0.0,0.0,0.50,0.47,0.54
MIDLAND FUNDING LLC,28,7,21,0.018,0.0088,0.028,21305,2464,18841,0.0092,0.0030,0.013,0.036,0.14,0.0,0.0,0.0,0.0,0.61,0.57,0.62
EAGLE FINANCE COMPANY,28,11,17,0.018,0.014,0.023,42027,7610,34417,0.018,0.0091,0.023,0.14,0.36,0.0,0.0,0.0,0.0,0.36,0.27,0.41
SYNCHRONY BANK,28,23,5,0.018,0.029,0.0067,21551,21551,0,0.0093,0.026,0.0,0.32,0.39,0.0,0.0,0.0,0.0,0.32,0.22,0.80
CITIBANK NA,24,7,17,0.016,0.0088,0.023,53909,18158,35751,0.023,0.022,0.024,0.29,0.43,0.24,0.0,0.0,0.0,0.58,0.14,0.76
AMERICAN EXPRESS NATIONAL BANK,20,17,3,0.013,0.021,0.0040,28682,28682,0,0.012,0.034,0.0,0.50,0.47,0.67,0.0,0.0,0.0,0.20,0.24,0.0
TD BANK USA NA,17,16,1,0.011,0.020,0.0013,11790,11790,0,0.0051,0.014,0.0,0.35,0.38,0.0,0.0,0.0,0.0,0.41,0.38,1.0
CRANE CREDIT UNION,16,5,11,0.010,0.0063,0.015,75733,10573,65160,0.033,0.013,0.044,0.31,1.0,0.0,0.0,0.0,0.0,0.56,0.40,0.64
CAVALRY SPV I LLC AS ASSIGNEE OF CITIBANK NA,15,5,10,0.0098,0.0063,0.013,42542,12870,29672,0.018,0.015,0.020,0.13,0.40,0.0,0.0,0.0,0.0,0.80,0.60,0.90
SAC FINANCE INC,14,8,6,0.0091,0.010,0.0080,45373,8973,36400,0.020,0.011,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.13,0.83
ABSOLUTE RESOLUTIONS INVESTMENTS LLC,14,2,12,0.0091,0.0025,0.016,26145,0,26145,0.011,0.0,0.018,0.14,0.50,0.083,0.0,0.0,0.0,0.36,0.50,0.33
CREDITMAX INC,11,5,6,0.0072,0.0063,0.0080,36540,27558,8982,0.016,0.033,0.0061,0.091,0.20,0.0,0.0,0.0,0.0,0.36,0.40,0.33
SECOND ROUND SUB LLC,10,0,10,0.0065,0.0,0.013,8857,0,8857,0.0038,0.0,0.0060,0.0,0.0,0.0,0.0,0.0,0.0,0.80,0.0,0.80
CREDIT CORP SOLUTIONS INC,10,3,7,0.0065,0.0038,0.0094,21228,5296,15932,0.0092,0.0064,0.011,0.10,0.0,0.14,0.0,0.0,0.0,0.60,0.33,0.71
AUTOVEST L.L.C OF INDIANA,10,10,0,0.0065,0.013,0.0,0,0,0,0.0,0.0,0.0,0.80,0.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARINER FINANCE LLC,9,6,3,0.0059,0.0076,0.0040,21674,14868,6806,0.0094,0.018,0.0046,0.67,0.83,0.33,0.0,0.0,0.0,0.56,0.50,0.67
DNF ASSOCIATES LLC,8,5,3,0.0052,0.0063,0.0040,1361,0,1361,0.00059,0.0,0.00092,0.38,0.60,0.0,0.0,0.0,0.0,0.25,0.20,0.33
CAVALRY SPV ILLC,8,1,7,0.0052,0.0013,0.0094,20232,3062,17170,0.0088,0.0037,0.012,0.13,1.0,0.0,0.0,0.0,0.0,0.88,1.0,0.86
AUTOVEST LLC OF INDIANA,8,6,2,0.0052,0.0076,0.0027,14059,6297,7762,0.0061,0.0076,0.0053,0.63,0.83,0.0,0.0,0.0,0.0,0.38,0.33,0.50
TD BANK USA NA AS SUCCESSOR IN INTEREST TO TARGET NATIONAL BANK,7,5,2,0.0046,0.0063,0.0027,0,0,0,0.0,0.0,0.0,0.43,0.60,0.0,0.0,0.0,0.0,0.57,0.60,0.50
FORUM CREDIT UNION,7,5,2,0.0046,0.0063,0.0027,23552,10840,12712,0.010,0.013,0.0086,0.29,0.40,0.0,0.0,0.0,0.0,0.43,0.40,0.50
MIDLAND CREDIT MANAGEMENTINC,7,3,4,0.0046,0.0038,0.0054,10870,2064,8806,0.0047,0.0025,0.0060,0.29,0.67,0.0,0.0,0.0,0.0,0.57,0.67,0.50
FIRST PORTFOLIO VENTURES I LLC,7,3,4,0.0046,0.0038,0.0054,13386,0,13386,0.0058,0.0,0.0091,0.29,0.33,0.25,0.0,0.0,0.0,0.43,0.33,0.50
BARCLAYS BANK DELAWARE,6,0,6,0.0039,0.0,0.0080,16197,0,16197,0.0070,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.83
CREDIT ACCEPTANCE CORP.,6,3,3,0.0039,0.0038,0.0040,31785,16815,14970,0.014,0.020,0.010,0.17,0.33,0.0,0.0,0.0,0.0,0.83,0.67,1.0
GMG MOTORS INC,6,4,2,0.0039,0.0051,0.0027,27628,6861,20767,0.012,0.0082,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.50,1.0
PROFESSIONAL & BUSINESS COLLECTIONS LLC,5,2,3,0.0033,0.0025,0.0040,1278,0,1278,0.00055,0.0,0.00087,0.0,0.0,0.0,0.0,0.0,0.0,0.20,0.0,0.33
TEACHERS CREDIT UNION,5,3,2,0.0033,0.0038,0.0027,11628,11628,0,0.0050,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40,0.33,0.50
PRESTIGE FINANCIAL SERVICES,5,2,3,0.0033,0.0025,0.0040,11648,0,11648,0.0050,0.0,0.0079,0.40,1.0,0.0,0.0,0.0,0.0,0.20,0.0,0.33
THE MORRIS PLAN COMPANY OF TERRE HAUTE INC,5,4,1,0.0033,0.0051,0.0013,9760,6279,3481,0.0042,0.0075,0.0024,0.20,0.25,0.0,0.0,0.0,0.0,0.40,0.25,1.0
AUTOVEST LLC,5,0,5,0.0033,0.0,0.0067,10137,0,10137,0.0044,0.0,0.0069,0.20,0.0,0.20,0.0,0.0,0.0,0.40,0.0,0.40
JH MET SUBSIDIARY B LIQUIDATING TRUST,5,5,0,0.0033,0.0063,0.0,0,0,0,0.0,0.0,0.0,0.80,0.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WORLD FINANCE COMPANY OF INDIANA LLC,5,5,0,0.0033,0.0063,0.0,0,0,0,0.0,0.0,0.0,0.20,0.20,0.0,0.0,0.0,0.0,0.20,0.20,0.0
CAVALRY SPV I LLC AS ASSIGNEE OF SYNCHRONY BANK,4,0,4,0.0026,0.0,0.0054,11637,0,11637,0.0050,0.0,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
FORD MOTOR CREDIT COMPANY LLC,4,2,2,0.0026,0.0025,0.0027,0,0,0,0.0,0.0,0.0,0.50,0.50,0.50,0.0,0.0,0.0,0.75,0.50,1.0
RAY SKILLMAN HOOSIER FORD,4,0,4,0.0026,0.0,0.0054,20806,0,20806,0.0090,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.0,0.50
SECOND ROUND LP,4,0,4,0.0026,0.0,0.0054,5129,0,5129,0.0022,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
GALAXY INTERNATIONAL PURCHASING LLC,4,0,4,0.0026,0.0,0.0054,6656,0,6656,0.0029,0.0,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25
FIRST FINANCIAL BANK NA,4,2,2,0.0026,0.0025,0.0027,25066,0,25066,0.011,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.50
OLIPHANT FINANCIAL LLC,4,1,3,0.0026,0.0013,0.0040,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.33
VELOCITY INVESTMENTS LLC,4,3,1,0.0026,0.0038,0.0013,0,0,0,0.0,0.0,0.0,0.50,0.67,0.0,0.0,0.0,0.0,0.25,0.33,0.0
U.S. BANK NATIONAL ASSOCIATION,4,2,2,0.0026,0.0025,0.0027,8008,3547,4461,0.0035,0.0043,0.0030,0.25,0.0,0.50,0.0,0.0,0.0,0.50,0.50,0.50
AMERICAN EXPRESS NATIONAL BANK FKA AECB,4,4,0,0.0026,0.0051,0.0,0,0,0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAXTER CREDIT UNION,4,4,0,0.0026,0.0051,0.0,2487,2487,0,0.0011,0.0030,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.25,0.25,0.0
ACCELERATED INVENTORY MANAGEMENT LLC,4,4,0,0.0026,0.0051,0.0,0,0,0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO PLAINTIFF FOUND,3,2,1,0.0020,0.0025,0.0013,5418,0,5418,0.0023,0.0,0.0037,0.33,0.50,0.0,0.0,0.0,0.0,0.67,0.50,1.0
NATIONAL COLLEGIATE STUDENT LOAN TRUST 2005-3,3,0,3,0.0020,0.0,0.0040,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33
PURDUE FEDERAL CREDIT UNION,3,2,1,0.0020,0.0025,0.0013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.50,0.0
VELOCITY INVESTMENTS LLC ASSIGNEE OF PROSPER FUNDING LLC ASSIGNEE OF WEBBANK,3,2,1,0.0020,0.0025,0.0013,6279,3375,2904,0.0027,0.0040,0.0020,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.50,1.0
FOURSIGHT CAPITAL LLC,3,0,3,0.0020,0.0,0.0040,8345,0,8345,0.0036,0.0,0.0057,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33
CKS PRIME INVESTMENTS LLC,3,1,2,0.0020,0.0013,0.0027,46260,11325,34935,0.020,0.014,0.024,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
JHPDE FINANCE I LLC,3,3,0,0.0020,0.0038,0.0,12212,12212,0,0.0053,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.0
ALLY FINANCIAL INC,3,3,0,0.0020,0.0038,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLDMAN SACHS BANK USA,3,3,0,0.0020,0.0038,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISHAWAKA UTILITIES,2,0,2,0.0013,0.0,0.0027,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.0,0.50
CREDIT ACCEPTANCE CORPORATION,2,0,2,0.0013,0.0,0.0027,17506,0,17506,0.0076,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CAPITAL ONE  BANK,2,1,1,0.0013,0.0013,0.0013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
NEW WORLD COLLECTIONS INC,2,1,1,0.0013,0.0013,0.0013,2440,0,2440,0.0011,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINCOLN TECHNICAL INSTITUTE,2,0,2,0.0013,0.0,0.0027,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
NAR. INC,2,1,1,0.0013,0.0013,0.0013,2406,0,2406,0.0010,0.0,0.0016,0.50,1.0,0.0,0.0,0.0,0.0,0.50,0.0,1.0
CVI SGP ACQUISITION TRUST,2,0,2,0.0013,0.0,0.0027,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HARLEY-DAVIDSON CREDIT CORP. AS ASSIGNEE OF EAGLEMARK SAVINGS BANK,2,1,1,0.0013,0.0013,0.0013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,1.0,0.0
PROFESSIONAL FINANCIAL SERVICES OF INDIANA LLC,2,2,0,0.0013,0.0025,0.0,7200,7200,0,0.0031,0.0086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.50,0.0
NCB MANAGEMENT SERVICES INC,2,2,0,0.0013,0.0025,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIRST NATIONAL BANK OF OMAHA,2,2,0,0.0013,0.0025,0.0,15109,15109,0,0.0065,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.50,0.0
JH MET SUBSIDIARY B LIQUIDATING TRUST ASSIGNEE OF JH PORTFOLIO,2,2,0,0.0013,0.0025,0.0,3086,3086,0,0.0013,0.0037,0.0,0.50,0.50,0.0,0.0,0.0,0.0,0.50,0.50,0.0
NORTON HOSPITALS INC,2,2,0,0.0013,0.0025,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUTOMOTIVE CREDIT CORPORATION,1,0,1,0.00065,0.0,0.0013,7603,0,7603,0.0033,0.0,0.0052,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
HELVEY & ASSOCIATES INC,1,0,1,0.00065,0.0,0.0013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
RAY SKILLMAN AVON IMPORTS INC,1,0,1,0.00065,0.0,0.0013,11512,0,11512,0.0050,0.0,0.0078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
FREDRICK & SON MCCLURE-UTT FUNERAL HOMES LLC,1,0,1,0.00065,0.0,0.0013,11305,0,11305,0.0049,0.0,0.0077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
LYONS CHRISTINA G,1,0,1,0.00065,0.0,0.0013,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CONAGRA BRANDS INC D/B/A SNYDER OF BERLIN,1,0,1,0.00065,0.0,0.0013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
MEMBERS CHOICE FEDERAL CREDIT UNION,1,0,1,0.00065,0.0,0.0013,13744,0,13744,0.0060,0.0,0.0093,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
FEDEX CORPORATE SERVICES INC,1,0,1,0.00065,0.0,0.0013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
MESA LABS INC,1,0,1,0.00065,0.0,0.0013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US BANK NATIONAL ASSOCIATION,1,0,1,0.00065,0.0,0.0013,13444,0,13444,0.0058,0.0,0.0091,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
BUREAUS INVETMENT GROUP PORTFOLIO,1,0,1,0.00065,0.0,0.0013,8262,0,8262,0.0036,0.0,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
NATIONAL COLLEGIATE STUDENT LOAN TRUST 2007-3,1,0,1,0.00065,0.0,0.0013,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEARTLAND DENTAL,1,0,1,0.00065,0.0,0.0013,2333,0,2333,0.0010,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SECURITY CREDIT SERVICES LLC,1,0,1,0.00065,0.0,0.0013,2818,0,2818,0.0012,0.0,0.0019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
DISCOVER PRODUCTS INC,1,0,1,0.00065,0.0,0.0013,6334,0,6334,0.0027,0.0,0.0043,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
MEMORIAL HOSPITAL OF SOUTH BEND,1,0,1,0.00065,0.0,0.0013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CACH LLC,1,0,1,0.00065,0.0,0.0013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
ABSOLUTE RESOLUTIONS,1,0,1,0.00065,0.0,0.0013,9110,0,9110,0.0039,0.0,0.0062,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
LINK FEDERAL CREDIT UNION,1,0,1,0.00065,0.0,0.0013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
HIGHLANDS SUBDIVISION HOMEOWNERS ASSOCIATION INC,1,0,1,0.00065,0.0,0.0013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELECTIVE INSURANCE COMPANY AS SUBROGEE OF ITS INSURED CAROL HAYWOOD,1,0,1,0.00065,0.0,0.0013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COMMUNITYWIDE FEDERAL CREDIT UNION,1,0,1,0.00065,0.0,0.0013,21741,0,21741,0.0094,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
UNITED GUARANTY RESIDENTIAL INSURANCE CO,1,0,1,0.00065,0.0,0.0013,16122,0,16122,0.0070,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
FRANCISCAN HEALTH INDIANAPOLIS,1,0,1,0.00065,0.0,0.0013,6763,0,6763,0.0029,0.0,0.0046,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
STROUSE ROLL-OFFS INC,1,0,1,0.00065,0.0,0.0013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
AIRTRON INC,1,0,1,0.00065,0.0,0.0013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CAVALRY SPV ILLC AS ASSIGNEE OF CITIBANK NA,1,0,1,0.00065,0.0,0.0013,2133,0,2133,0.00092,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
FARM BUREAU BANK,1,0,1,0.00065,0.0,0.0013,8524,0,8524,0.0037,0.0,0.0058,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
AUTO OWNERS INSURANCE COMPANY AS SUBROGEE OF ED KASPAR AND BRIDGID KASPAR,1,0,1,0.00065,0.0,0.0013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CHEYENNE REGIONAL,1,0,1,0.00065,0.0,0.0013,1013,0,1013,0.00044,0.0,0.00069,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
GERMAN AMERICAN BANCORP,1,0,1,0.00065,0.0,0.0013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONSUMER PORTFOLIO SERVICES INC SUCCESSOR IN INTEREST TO ANDY MOHR CHEVROLET,1,0,1,0.00065,0.0,0.0013,8920,0,8920,0.0039,0.0,0.0060,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
PORTFOLIORE RECOVERY ASSOCIATES LLC,1,0,1,0.00065,0.0,0.0013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
VELOCITY INVESTMENTS LLC ASSIGNEE OF LENDINGCLUB CORPORATION ASSIGNEE OF WEBBANK,1,0,1,0.00065,0.0,0.0013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
THE MORRIS PLAN COMPANY OF TERRE HAUTE INC AS ASSIGNEE OF BLOOMINGTON FORD,1,0,1,0.00065,0.0,0.0013,9501,0,9501,0.0041,0.0,0.0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VINCENNES UNIVERSITY,1,0,1,0.00065,0.0,0.0013,5788,0,5788,0.0025,0.0,0.0039,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
THE JAMESON APARTMENTS,1,0,1,0.00065,0.0,0.0013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
EASTSIDE CORPORATION,1,0,1,0.00065,0.0,0.0013,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NATIONAL COLLEGIATE STUDENT LOAN TRUST 2007-1,1,0,1,0.00065,0.0,0.0013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NATIONAL COLLEGIATE STUDENT LOAN TRUST 2006-2,1,0,1,0.00065,0.0,0.0013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GARDEN VILLA HEALTH - BLOOMINGTON,1,0,1,0.00065,0.0,0.0013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVANSVILLE TEACHERS FEDERAL CREDIT UNION,1,0,1,0.00065,0.0,0.0013,8674,0,8674,0.0038,0.0,0.0059,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
REGIONAL ACCEPTANCE CORP,1,0,1,0.00065,0.0,0.0013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STATE OF INDIANA EX REL. INDIANA DEPARTMENT OF NATURAL RESOURCES,1,0,1,0.00065,0.0,0.0013,10000,0,10000,0.0043,0.0,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
DALEY JAMES S.,1,0,1,0.00065,0.0,0.0013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMBULANCE MANAGEMENT SERVICES LTD.,1,0,1,0.00065,0.0,0.0013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINANCIAL CENTER FIRST CREDIT UNION,1,0,1,0.00065,0.0,0.0013,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
WAKEFIELD & ASSOCIATES INC ASSIGNEE OF JACKSON COUNTY SCHNECK MEMORIAL,1,0,1,0.00065,0.0,0.0013,3618,0,3618,0.0016,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
AMERICAN BUILDERS & CONTRACTORS SUPPLY CO. INC,1,0,1,0.00065,0.0,0.0013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OAKDALE APARTMENTS LLC,1,0,1,0.00065,0.0,0.0013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BANK OF AMERICA NA.,1,0,1,0.00065,0.0,0.0013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIRST FINANCIAL BANK NA

                               
                                    (OTHER),1,0,1,0.00065,0.0,0.0013,11783,0,11783,0.0051,0.0,0.0080,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
LENSING WHOLESALE INC D/B/A ARCHITECTURAL SALES,1,0,1,0.00065,0.0,0.0013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CVI SGP-CO ACQUISITION TRUST,1,0,1,0.00065,0.0,0.0013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAVY FEDERAL CREDIT UNION,1,0,1,0.00065,0.0,0.0013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REPUBLIC BANK,1,1,0,0.00065,0.0013,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COMMERCION LLC,1,1,0,0.00065,0.0013,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JOE'S AUTO SALES INC,1,1,0,0.00065,0.0013,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
AMERICAN EXPRESS NATIONAL BANK FKA FSB,1,1,0,0.00065,0.0013,0.0,14998,14998,0,0.0065,0.018,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
JH CS LIQUIDATING TRUST,1,1,0,0.00065,0.0013,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
