collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
CBC INC D/B/A AMSAAOGJPMHA,6,0,6,1.3%,0.0%,1.9%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,66.7%,100.0%,0.0%,100.0%
JEFFERSON CAPITAL SYSTEMS LLC,6,6,0,1.3%,4.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,83.3%,83.3%,0.0%
KIRKSVILLE MISSOURI HOSPITAL COMPANY L.L.C,5,2,3,1.1%,1.4%,0.9%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,20.0%,0.0%,33.3%,60.0%,0.0%,100.0%
CAVALRY SPV I LLC,5,4,1,1.1%,2.7%,0.3%,0,0,0,0.0%,0.0%,0.0%,20.0%,25.0%,0.0%,0.0%,0.0%,0.0%,40.0%,25.0%,100.0%
CITIBANK NA,4,2,2,0.9%,1.4%,0.6%,0,0,0,0.0%,0.0%,0.0%,75.0%,50.0%,100.0%,0.0%,0.0%,0.0%,75.0%,50.0%,100.0%
ACCOUNTS MANAGEMENT SERVICES A/A/O GEN JOHN J.PER MHA,4,0,4,0.9%,0.0%,1.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,0.0%,25.0%,100.0%,0.0%,100.0%
CREDIT BUREAU OF COLUMBIA INC D/B/A ACCOUNTS MNGMENT SVC,4,0,4,0.9%,0.0%,1.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,0.0%,25.0%,100.0%,0.0%,100.0%
MIDLAND FUNDING LLC,4,0,4,0.9%,0.0%,1.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,75.0%,0.0%,75.0%,100.0%,0.0%,100.0%
CBC INC D/B/A AMS AAOGJPMHA,4,0,4,0.9%,0.0%,1.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,75.0%,0.0%,75.0%,100.0%,0.0%,100.0%
CHARITON CO AMBULANCE DISTRICT,3,0,3,0.6%,0.0%,0.9%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,33.3%,100.0%,0.0%,100.0%
AMS A/A/O GJJPMHA,3,0,3,0.6%,0.0%,0.9%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,66.7%,100.0%,0.0%,100.0%
CARROLL COUNTY MEMORIAL HOSPITAL,3,1,2,0.6%,0.7%,0.6%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,50.0%,66.7%,0.0%,100.0%
GENERAL JOHN J. PERSHING MEMORIAL HOSPITAL ASSOCIATION,3,0,3,0.6%,0.0%,0.9%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
GJJPMHA D/B/A PMH,3,0,3,0.6%,0.0%,0.9%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
WAKEFIELD & ASSOCIATES INC,2,0,2,0.4%,0.0%,0.6%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
BANK OF AMERICA NA,2,1,1,0.4%,0.7%,0.3%,0,0,0,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%,50.0%,100.0%,0.0%,100.0%,100.0%,100.0%
CREDIT BUREAU OF COLUMBIA INC DBA AMS,2,0,2,0.4%,0.0%,0.6%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CREDIT BUREAU SERVICES LLC AS ASSIGNEE OF CAPE RADIOLOG,2,0,2,0.4%,0.0%,0.6%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,100.0%,0.0%,100.0%
GENERAL JOHN J PERSHING MEMORIAL HOSPITAL ASSOCIATION,2,0,2,0.4%,0.0%,0.6%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,100.0%,0.0%,100.0%
MIDWESTERN HEALTH MANAGEMENT INC,2,1,1,0.4%,0.7%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
JHPDE FINANCE I LLC,2,1,1,0.4%,0.7%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%,50.0%,0.0%,100.0%
KMHC LLC D/B/A NRMC,2,0,2,0.4%,0.0%,0.6%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%
ABSOLUTE RESOLUTIONS INVESTMENTS LLC,2,1,1,0.4%,0.7%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%,100.0%,100.0%,100.0%
CAPITAL ONE BANK (USA) NA,2,2,0,0.4%,1.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%,100.0%,100.0%,0.0%
CREDIT BUREAU OF COLUMBIA INC D/B/A ACCOUNTS MANAGEMENT,2,1,1,0.4%,0.7%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
DENTISTRY FOR CHILDREN,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
ACCOUNTS MANAGEMENT SERVICES A/A/O GJJPMH,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
AMS A/A/O GJJPMHA PETITIONER,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
BARCLAYS BANK DELAWARE,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
KIRKSVILLE MO HOSPITAL COMPANY LLC,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
AGRISERVICES OF BRUNSWICK LLC,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CHARITON COUNTY AMBULANCE DISTRICT,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CREDIT CORP SOLUTIONS INC,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
PORTFOLIO RECOVER ASSOCIATES LLC,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CREDIT BUREAU OF COLUMBIA INC D/B/A AMS,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
MHCLLC D/B/A MOBERLY REG MED CNTR,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
MM FINANCE LLC,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
ACCOUNTS MANAGEMENT SERVICES AAO GJJPMHA,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CACH LLC,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
WAKEFIELD & ASSOCIATES INC PETITIONER,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CLEAR RECOVERY INC,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CROWN ASSET MANAGEMENT LLC,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
POPLAR BLUFF REGIONAL MEDICAL CENTER LLC,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CBOC INC D/B/A ACCOUNTS MANAGEMENT SERVICES,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CBC INC D/B/A AMSAAOGJJPMH,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
MHC LLC D/B/A MRMC,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CBC INC D/B/A AMSAAOGJPMH,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CBS LLC AMSAAGJJPMH LLC,1,1,0,0.2%,0.7%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%
NATIONAL CREDIT ADJUSTERS LLC,1,1,0,0.2%,0.7%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
GRINNELL SELECT INSURANCE CO.,1,1,0,0.2%,0.7%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%
CBOC INC DBA AMS AAO GJJPMHA DBA PMH,1,1,0,0.2%,0.7%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%
GENESIS FINANCI AL AND PAYMENT SYSTEMS MISSOURI LLC D/B/A US,1,1,0,0.2%,0.7%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
MOBERLY HOSPITAL COMPANY LLC D/B/A MOBERLY REGIONAL MEDI,1,1,0,0.2%,0.7%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
KIRKSVILLE MO HOSPITAL CO LLC D/B/A NORTHEAST REG MED CTR,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CKS PRIME INVESTMENTS LLC,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
JH MET SUBSIDIARY B LIQUIDATING TRUST,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
U.S. BANK NATIONAL ASSOCIATION,1,1,0,0.2%,0.7%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
CENTRAL BANK OF THE OZARKS,1,1,0,0.2%,0.7%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
CREDIT BUREAU OF COLUMBIA INC D/B/A ACCOUNTS MANAGEMENT SE,1,1,0,0.2%,0.7%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
