collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
kirksville missouri hospital company llc d/b/a northeast,1,0,1,1.4%,0.0%,2.2%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
credit corp solutions inc,1,1,0,1.4%,3.6%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
credit bureau services of iowa inc as assingee,1,1,0,1.4%,3.6%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%
first financial bank na,6,4,2,0.9%,1.2%,0.7%,37894,18645,19250,2.6%,2.8%,2.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,50.0%,100.0%
midland credit managementinc,6,1,5,0.9%,0.3%,1.7%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,16.7%,0.0%,20.0%
creditmax inc,5,3,2,0.8%,0.9%,0.7%,10951,10951,0,0.8%,1.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,80.0%,66.7%,100.0%
second round sub llc,5,1,4,0.8%,0.3%,1.3%,4129,0,4129,0.3%,0.0%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,80.0%,0.0%,100.0%
credit acceptance corp.,5,5,0,0.8%,1.5%,0.0%,7462,7462,0,0.5%,1.1%,0.0%,20.0%,20.0%,0%,0.0%,0.0%,0%,20.0%,20.0%,0%
credit acceptance corporation,4,3,1,0.6%,0.9%,0.3%,27729,27729,0,1.9%,4.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,33.3%,0.0%
unifund ccr llc,4,0,4,0.6%,0.0%,1.3%,1308,0,1308,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,75.0%,0%,75.0%
velocity investments llc,4,4,0,0.6%,1.2%,0.0%,11967,11967,0,0.8%,1.8%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,25.0%,25.0%,0%
joe's auto sales inc,3,0,3,0.5%,0.0%,1.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
absolute resolutions investments llc,3,0,3,0.5%,0.0%,1.0%,3964,0,3964,0.3%,0.0%,0.5%,33.3%,0%,33.3%,0.0%,0%,0.0%,100.0%,0%,100.0%
cavalry spv illc,3,0,3,0.5%,0.0%,1.0%,3588,0,3588,0.3%,0.0%,0.5%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
portfoliore recovery associates llc,3,0,3,0.5%,0.0%,1.0%,5597,0,5597,0.4%,0.0%,0.7%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
no plaintiff found,3,2,1,0.5%,0.6%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
american express national bank,3,2,1,0.5%,0.6%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
westlake services llc dba westlake financial services,3,3,0,0.5%,0.9%,0.0%,12651,12651,0,0.9%,1.9%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,33.3%,33.3%,0%
barclays bank delaware,2,0,2,0.3%,0.0%,0.7%,4700,0,4700,0.3%,0.0%,0.6%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
dnf associates llc,2,1,1,0.3%,0.3%,0.3%,830,830,0,0.1%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,100.0%,0.0%
baxter credit union,2,1,1,0.3%,0.3%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
cavalry spv i llc as assignee of citibank na,2,1,1,0.3%,0.3%,0.3%,3718,0,3718,0.3%,0.0%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
american express national bank fka aecb,2,1,1,0.3%,0.3%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
foursight capital llc,2,1,1,0.3%,0.3%,0.3%,30644,30644,0,2.1%,4.6%,0.0%,50.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
cvi sgp-co acquisition trust,2,0,2,0.3%,0.0%,0.7%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
credit corp solutions inc,2,1,1,0.3%,0.3%,0.3%,2179,0,2179,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
new world collections inc,2,0,2,0.3%,0.0%,0.7%,2139,0,2139,0.1%,0.0%,0.3%,50.0%,0%,50.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
u.s. bank national association,2,1,1,0.3%,0.3%,0.3%,0,0,0,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
heights finance corporation,2,2,0,0.3%,0.6%,0.0%,4524,4524,0,0.3%,0.7%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
td bank usa na,2,2,0,0.3%,0.6%,0.0%,6436,6436,0,0.5%,1.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
eagle finance company,2,2,0,0.3%,0.6%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
first portfolio ventures i llc,2,2,0,0.3%,0.6%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
first national bank of omaha,2,2,0,0.3%,0.6%,0.0%,31085,31085,0,2.2%,4.7%,0.0%,50.0%,50.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
mishawaka utilities,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
rowdy g. williams law firm pc,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
mariner finance llc successor in interest to personal finance company llc,1,0,1,0.2%,0.0%,0.3%,6544,0,6544,0.5%,0.0%,0.9%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
the north salem state bank,1,0,1,0.2%,0.0%,0.3%,5453,0,5453,0.4%,0.0%,0.7%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
cavalry spv i llc as assignee of synchrony bank,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
north salem state bank,1,0,1,0.2%,0.0%,0.3%,14659,0,14659,1.0%,0.0%,1.9%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
d/b/a freeman excavating inc floyd freeman,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
manistee acquisitions llc,1,0,1,0.2%,0.0%,0.3%,4880,0,4880,0.3%,0.0%,0.6%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
synchrony bank,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
santander bank na,1,0,1,0.2%,0.0%,0.3%,17939,0,17939,1.3%,0.0%,2.4%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
financial center first credit union,1,0,1,0.2%,0.0%,0.3%,6481,0,6481,0.5%,0.0%,0.9%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
portfolio recovery associatesllc,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
sac finance,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
casey state bank,1,0,1,0.2%,0.0%,0.3%,12746,0,12746,0.9%,0.0%,1.7%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
crescent bank and trust,1,0,1,0.2%,0.0%,0.3%,7041,0,7041,0.5%,0.0%,0.9%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
scobee kevin,1,0,1,0.2%,0.0%,0.3%,10060,0,10060,0.7%,0.0%,1.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
parke county ems,1,0,1,0.2%,0.0%,0.3%,1646,0,1646,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
1st financial bank usa,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
city of south bend,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
prestige financial services,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
the waters of greencastle llc,1,0,1,0.2%,0.0%,0.3%,9784,0,9784,0.7%,0.0%,1.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
industrial federal credit union,1,0,1,0.2%,0.0%,0.3%,11773,0,11773,0.8%,0.0%,1.5%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
autovest llc,1,0,1,0.2%,0.0%,0.3%,9548,0,9548,0.7%,0.0%,1.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
green valley trucking llc,1,0,1,0.2%,0.0%,0.3%,8800,0,8800,0.6%,0.0%,1.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
old national bank,1,0,1,0.2%,0.0%,0.3%,45152,0,45152,3.2%,0.0%,5.9%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
trilogy health services llc d/b/a mill pond health campus,1,0,1,0.2%,0.0%,0.3%,23127,0,23127,1.6%,0.0%,3.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
creditone llc c/o danmar credit group llc,1,0,1,0.2%,0.0%,0.3%,2364,0,2364,0.2%,0.0%,0.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
first investors financial services inc c/o first investors servicing corporati,1,0,1,0.2%,0.0%,0.3%,9243,0,9243,0.6%,0.0%,1.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
bethany christian services,1,0,1,0.2%,0.0%,0.3%,4368,0,4368,0.3%,0.0%,0.6%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
ford motor credit company llc,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
corvee inc,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
harbin llc as assignee of whynot leasing llc,1,0,1,0.2%,0.0%,0.3%,2433,0,2433,0.2%,0.0%,0.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
cvi sgp acquisition trust,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
dbc holdings llc,1,0,1,0.2%,0.0%,0.3%,9540,0,9540,0.7%,0.0%,1.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
the jameson,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
united federal credit union,1,0,1,0.2%,0.0%,0.3%,15695,0,15695,1.1%,0.0%,2.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
td bank usa na c/o target enterprise inc,1,0,1,0.2%,0.0%,0.3%,2878,0,2878,0.2%,0.0%,0.4%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
autovest llc of indiana,1,1,0,0.2%,0.3%,0.0%,4389,4389,0,0.3%,0.7%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
westlake services llc,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
citizens state bank as assignee of walnut ridge family rv sales,1,1,0,0.2%,0.3%,0.0%,20016,20016,0,1.4%,3.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
cks prime investments llc,1,1,0,0.2%,0.3%,0.0%,9807,9807,0,0.7%,1.5%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
ceres solutions cooperative inc,1,1,0,0.2%,0.3%,0.0%,99516,99516,0,7.0%,14.9%,0.0%,100.0%,100.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
midwest remediation inc,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
uhg i llc,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
sofi lending corp. as attorney-in-fact for regions bank,1,1,0,0.2%,0.3%,0.0%,22815,22815,0,1.6%,3.4%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
ally financial inc,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
ally bank,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
rowdy williams law firm p.c.,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
velocity investments llc assignee of lendingclub corporation assignee of webbank,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
goldman sachs bank usa,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
bureaus investment group portfolio no. 15 llc,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
wilmington savings fund societ y as owner trustee for upgrade,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
regional acceptance corp.,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
professional financial services of indiana llc,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
world finance company of indiana llc,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
purdue university,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
security credit services llc,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
purdue federal credit union,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
leblanc jonathan brice,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
vanderbilt mortgage & finance inc,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
banks & brower llc,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
merchants acceptance corp,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
teachers credit union,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
creditone llc,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
national collegiate student loan trust 2007-4,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
persolve recoveries llc,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
hyneman sr michael,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
autovest l.l.c of indiana,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
crawfordsville ccb inc,1,1,0,0.2%,0.3%,0.0%,6347,6347,0,0.4%,1.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
capital one na,1,1,0,0.2%,0.3%,0.0%,5792,5792,0,0.4%,0.9%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
state of indiana ex rel. indiana utility regulatory commission,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
forum credit union,1,1,0,0.2%,0.3%,0.0%,1599,1599,0,0.1%,0.2%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
gmg motors inc,1,1,0,0.2%,0.3%,0.0%,212,212,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
galaxy international purchasing llc,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
andy mohr ford inc,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
black lumber co. inc,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
absolute resolutions,1,1,0,0.2%,0.3%,0.0%,5388,5388,0,0.4%,0.8%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
truist bank successor by merger to suntrust bank d/b/a lightstream,1,1,0,0.2%,0.3%,0.0%,33429,33429,0,2.3%,5.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
finance system of richmond inc,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
ncb management services inc,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
ray skillman performance ford,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
credit acceptance corp..,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
franciscan health indianapolis,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
