collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
SIGNATURE MEDICAL GROUP INC,1,0,1,0.4%,0.0%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
MHC LLC D/B/A MRCC,1,0,1,0.4%,0.0%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
FREEMAN HEALTH SYSTEM,1,0,1,0.4%,0.0%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CREDIT CORP SOLUTIONS INC,1,0,1,0.4%,0.0%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
PERSOLVE RECOVERIES LLC,1,0,1,0.4%,0.0%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
MICHAEL K PARSONS DDS PC,1,0,1,0.4%,0.0%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
VELOCITY INVESTMENTS LLC,1,0,1,0.4%,0.0%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
MARLER SCHRUM LLC,1,0,1,0.4%,0.0%,0.5%,0,0,0,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
FIRST BANK,1,0,1,0.4%,0.0%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
WASHINGTON UNIVERSITY PHYSICIAN NETWORK,1,0,1,0.4%,0.0%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
MIDLAND CREDIT MANAGEMENT,1,0,1,0.4%,0.0%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
PWSD NO. 4 OF WASHINGTON COUNTY,1,0,1,0.4%,0.0%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
BANK OF AMERICA N A,1,1,0,0.4%,2.9%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
TD BANK USA NA,1,1,0,0.4%,2.9%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%
