collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
cavalry spv i llc as assignee of citibank na,3,1,2,0.7%,0.4%,0.9%,6537,0,6537,0.6%,0.0%,0.9%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,100.0%
adams memorial hospital c/o summit account & computer services inc,3,0,3,0.7%,0.0%,1.4%,15805,0,15805,1.5%,0.0%,2.3%,33.3%,0%,33.3%,0.0%,0%,0.0%,100.0%,0%,100.0%
td bank usa na,3,2,1,0.7%,0.8%,0.5%,2702,0,2702,0.3%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,50.0%,100.0%
dnf associates llc,3,2,1,0.7%,0.8%,0.5%,1416,0,1416,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,100.0%
partners first federal credit union,3,0,3,0.7%,0.0%,1.4%,28277,0,28277,2.7%,0.0%,4.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
cavalry spv illc,3,0,3,0.7%,0.0%,1.4%,15854,0,15854,1.5%,0.0%,2.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,66.7%,0%,66.7%
no plaintiff found,3,1,2,0.7%,0.4%,0.9%,2690,0,2690,0.3%,0.0%,0.4%,33.3%,100.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,100.0%
jay county ems,3,2,1,0.7%,0.8%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
fort wayne neurosurgery,3,3,0,0.7%,1.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,33.3%,33.3%,0%
jhpde finance 1 llc,3,3,0,0.7%,1.3%,0.0%,3824,3824,0,0.4%,1.1%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,66.7%,66.7%,0%
wells fargo bank na,3,3,0,0.7%,1.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
department stores national bank,2,1,1,0.4%,0.4%,0.5%,5567,0,5567,0.5%,0.0%,0.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
snow & sauerteig llp,2,1,1,0.4%,0.4%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
adams memorial hospital c/o summit account & computer service inc,2,0,2,0.4%,0.0%,0.9%,41196,0,41196,4.0%,0.0%,5.9%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
prestige financial services,2,0,2,0.4%,0.0%,0.9%,15054,0,15054,1.5%,0.0%,2.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
fire police city county fcu,2,1,1,0.4%,0.4%,0.5%,8141,0,8141,0.8%,0.0%,1.2%,50.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
c&f finance company,2,1,1,0.4%,0.4%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
gateway financial solutions,2,0,2,0.4%,0.0%,0.9%,7511,0,7511,0.7%,0.0%,1.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
lutheran musculoskeletal center llc,2,1,1,0.4%,0.4%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
professional financial services of indiana inc,2,1,1,0.4%,0.4%,0.5%,9020,0,9020,0.9%,0.0%,1.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
fifth third bank na,2,2,0,0.4%,0.8%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
velocity investments llc,2,2,0,0.4%,0.8%,0.0%,6278,6278,0,0.6%,1.8%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
credit acceptance corporation,2,2,0,0.4%,0.8%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
resurgent receivables llc,2,2,0,0.4%,0.8%,0.0%,2017,2017,0,0.2%,0.6%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
cavalry spv i llc as assignee of comenity bank,1,0,1,0.2%,0.0%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
iom health system l.p.,1,0,1,0.2%,0.0%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
new world collections inc,1,0,1,0.2%,0.0%,0.5%,3960,0,3960,0.4%,0.0%,0.6%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
national collegiate student loan trust 2005-3,1,0,1,0.2%,0.0%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
first bank of berne,1,0,1,0.2%,0.0%,0.5%,16028,0,16028,1.5%,0.0%,2.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
ford motor credit company llc,1,0,1,0.2%,0.0%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
harbin llc as assignee of whynot leasing,1,0,1,0.2%,0.0%,0.5%,1848,0,1848,0.2%,0.0%,0.3%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
myers floyd j,1,0,1,0.2%,0.0%,0.5%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
farm bureau bank,1,0,1,0.2%,0.0%,0.5%,5770,0,5770,0.6%,0.0%,0.8%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
galaxy international purchasing llc,1,0,1,0.2%,0.0%,0.5%,2617,0,2617,0.3%,0.0%,0.4%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
northwest arkansas hospitals llc d/b/a northwest me,1,0,1,0.2%,0.0%,0.5%,5836,0,5836,0.6%,0.0%,0.8%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
esquire solutions llc,1,0,1,0.2%,0.0%,0.5%,12317,0,12317,1.2%,0.0%,1.8%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
ceres solutions cooperative inc,1,0,1,0.2%,0.0%,0.5%,28424,0,28424,2.7%,0.0%,4.1%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
farmers & merchants bank,1,0,1,0.2%,0.0%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
second round lp,1,0,1,0.2%,0.0%,0.5%,2250,0,2250,0.2%,0.0%,0.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
first portfolio ventuers i llc,1,0,1,0.2%,0.0%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
suntrust bank,1,0,1,0.2%,0.0%,0.5%,27004,0,27004,2.6%,0.0%,3.9%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
pitzel karl,1,0,1,0.2%,0.0%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
velocity investments llc as assignee of avant llc assignee of webbank,1,0,1,0.2%,0.0%,0.5%,7714,0,7714,0.7%,0.0%,1.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
first investors financial services inc c/o first investors servicing corporato,1,0,1,0.2%,0.0%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
liechty brothers inc,1,0,1,0.2%,0.0%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
cvi sgp-co acquisition trust,1,0,1,0.2%,0.0%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
credit corp solutions inc,1,0,1,0.2%,0.0%,0.5%,2762,0,2762,0.3%,0.0%,0.4%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
jh met subsidiary b liquidating trust,1,0,1,0.2%,0.0%,0.5%,2828,0,2828,0.3%,0.0%,0.4%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
the law office of tracey l. rosswurm llc,1,0,1,0.2%,0.0%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
midland credit managementinc,1,0,1,0.2%,0.0%,0.5%,4390,0,4390,0.4%,0.0%,0.6%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
vegeler law office llc,1,0,1,0.2%,0.0%,0.5%,10899,0,10899,1.1%,0.0%,1.6%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
u.s. bank national association,1,0,1,0.2%,0.0%,0.5%,9177,0,9177,0.9%,0.0%,1.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
mariner finance llc,1,0,1,0.2%,0.0%,0.5%,3398,0,3398,0.3%,0.0%,0.5%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
velocity investments llc assignee of lendingclub corporation assignee of webbank,1,1,0,0.2%,0.4%,0.0%,13203,13203,0,1.3%,3.9%,0.0%,100.0%,100.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
munson healthcare grayling,1,1,0,0.2%,0.4%,0.0%,1893,1893,0,0.2%,0.6%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
ozark capital corporation assignee of us bank national association,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
upgrade vfn trust ii,1,1,0,0.2%,0.4%,0.0%,21581,21581,0,2.1%,6.3%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
ultimate auto deals inc,1,1,0,0.2%,0.4%,0.0%,11709,11709,0,1.1%,3.4%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
pro fed federal credit union,1,1,0,0.2%,0.4%,0.0%,11329,11329,0,1.1%,3.3%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
heritage acceptance corporation,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
sofi lending corp. as attorney-in-fact for regions bank,1,1,0,0.2%,0.4%,0.0%,24404,24404,0,2.4%,7.2%,0.0%,100.0%,100.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
three rivers federal credit union,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
ncb management services inc,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
jh met subsidiary b liquidadting trust,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
td auto finance llc,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
oliphant financial llc,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
eagle loan company of ohio inc,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
goldman sachs bank usa,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
first merchants bank national association,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
absolute resolutions,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
jx enterprises inc,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
credit acceptance corp,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
iom health system l p,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
credit acceptance corporation.,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
braun donald l,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
creditmax inc,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
crossroads financial federal credit union,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
nationwide judgment recovery inc,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
discover products,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
midland credit management,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
midland credit,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
lvnv,1,1,0,0.2%,0.4%,0.0%,1130,1130,0,0.1%,0.3%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
capital one  bank,1,1,0,0.2%,0.4%,0.0%,4488,4488,0,0.4%,1.3%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
bureaus investment group portfolio no. 15 llc,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
communitywide fcu,1,1,0,0.2%,0.4%,0.0%,6705,6705,0,0.6%,2.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
strong christopher,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
capital one na,1,1,0,0.2%,0.4%,0.0%,5528,5528,0,0.5%,1.6%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
capital one bank (usa) na

                               
                                    (added in error),1,1,0,0.2%,0.4%,0.0%,5133,5133,0,0.5%,1.5%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
jh cx liquidating trust assignee of jh portfolio debt equities llc,1,1,0,0.2%,0.4%,0.0%,2275,2275,0,0.2%,0.7%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
bogan rob

                               
                                    (added in error),1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
troyer roman,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
ols inc,1,0,1,0.2%,0.0%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
