collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
midland funding llc,5,1,4,1.5%,1.9%,1.4%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,40.0%,100.0%,25.0%,100.0%,100.0%,100.0%
northwest arkansas hospitals llc,5,0,5,1.5%,0.0%,1.7%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,20.0%,0%,20.0%,100.0%,0%,100.0%
freeman neosho hospital,5,0,5,1.5%,0.0%,1.7%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
discover bank,5,3,2,1.5%,5.7%,0.7%,0,0,0,0%,0%,0%,20.0%,0.0%,50.0%,40.0%,33.3%,50.0%,80.0%,100.0%,50.0%
lester e cox medical centers,4,0,4,1.2%,0.0%,1.4%,0,0,0,0%,0%,0%,25.0%,0%,25.0%,50.0%,0%,50.0%,75.0%,0%,75.0%
jp morgan chase bank na,4,1,3,1.2%,1.9%,1.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,50.0%,0.0%,66.7%,75.0%,0.0%,100.0%
lvnv funding - chicago il,4,2,2,1.2%,3.8%,0.7%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,50.0%,50.0%,50.0%,100.0%,100.0%,100.0%
nah llc d/b/a nmcb,4,0,4,1.2%,0.0%,1.4%,0,0,0,0%,0%,0%,25.0%,0%,25.0%,25.0%,0%,25.0%,100.0%,0%,100.0%
mm finance llc,3,1,2,0.9%,1.9%,0.7%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,66.7%,100.0%,50.0%,100.0%,100.0%,100.0%
jefferson capital systems llc,3,3,0,0.9%,5.7%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,66.7%,66.7%,0%,100.0%,100.0%,0%
msd,2,0,2,0.6%,0.0%,0.7%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
vintage landing condominium poa inc,2,0,2,0.6%,0.0%,0.7%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
barclays bank delaware,2,0,2,0.6%,0.0%,0.7%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
nw ar hospitals llc d/b/a nw medical center - bentonville,2,0,2,0.6%,0.0%,0.7%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
service 1 federal credit union,2,0,2,0.6%,0.0%,0.7%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,50.0%,0%,50.0%,50.0%,0%,50.0%
absolute resolutions corporation,2,0,2,0.6%,0.0%,0.7%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
cvi sgp acquisition trust,2,0,2,0.6%,0.0%,0.7%,0,0,0,0%,0%,0%,50.0%,0%,50.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
absolute resolutions investments llc,2,0,2,0.6%,0.0%,0.7%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
nah llc d/b/a northwest medical center,2,0,2,0.6%,0.0%,0.7%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
jh met subsidiary b liquidating trust,2,1,1,0.6%,1.9%,0.3%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
white briegel & hiatt llc,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
ncb management services inc,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
consumer collection management as assignee of lh health care,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
consumer collection management inc,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
gateway oral and maxillofacial surgeons of st louis p.c.,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
onemain financial group llc,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
four seasons lakesites poa,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
nw ar hospitals llc d/b/a nw med center-bentonville,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
wakefield and associates inc,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
poplar bluff regional medical center llc,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
meek lumber yard inc,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,100.0%,0%,100.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
kay county oklahoma hospital company llc,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
world acceptance corporation,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
lester e cox medical centers d/b/a coxhealth surgery monett,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
j michael riehn pc,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
lester e. cox medical centers - monett,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
fayetteville arkansas hospital co llc,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
midland credit mgt,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
midland funding llc - w des moines ia,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
siloam springs arkansas hospital company,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
mm finance llc dba ez money check cashing,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
ncb managements services inc,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
commerce bank - 1000 camera stl,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
northwest arkansas hospitals llc d/b/a nw med center,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
midwestern health management inc,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
cruz custom construction,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
creekwood orthodontics,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
pennial park,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
pi bvt llc,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
perry county memorial hospital,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
twin city fire insurance company,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
security credit services llc - little rock ar,1,1,0,0.3%,1.9%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%,100.0%,100.0%,0%
city of kansas city missouri,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
cintas corporation no. 2,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
midland funding llc- san diego ca.,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
baxter credit union,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
four seasons lakesites poa inc,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,100.0%,0%,100.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
consumer adjustment company inc,1,1,0,0.3%,1.9%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
jh cx liquidating trust,1,1,0,0.3%,1.9%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
board of trustees of north kansas city hospital,1,1,0,0.3%,1.9%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
td bank usa na,1,1,0,0.3%,1.9%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
