collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
discover bank,89,74,15,2.0%,3.2%,0.7%,0,0,0,0.0%,0%,0.0%,6.7%,6.8%,6.7%,31.5%,29.7%,40.0%,64.0%,56.8%,100.0%
citibank na,64,38,26,1.5%,1.6%,1.3%,0,0,0,0.0%,0%,0.0%,12.5%,10.5%,15.4%,23.4%,15.8%,34.6%,79.7%,65.8%,100.0%
td bank usa na,57,51,6,1.3%,2.2%,0.3%,0,0,0,0.0%,0%,0.0%,7.0%,7.8%,0.0%,15.8%,15.7%,16.7%,66.7%,62.7%,100.0%
capital one bank usa na,52,52,0,1.2%,2.2%,0.0%,0,0,0,0.0%,0%,0.0%,5.8%,5.8%,0%,32.7%,32.7%,0%,63.5%,63.5%,0%
jpmorgan chase bank national association,47,18,29,1.1%,0.8%,1.4%,0,0,0,0.0%,0%,0.0%,10.6%,5.6%,13.8%,36.2%,33.3%,37.9%,87.2%,72.2%,96.6%
citibank n a,45,35,10,1.0%,1.5%,0.5%,0,0,0,0.0%,0%,0.0%,8.9%,11.4%,0.0%,28.9%,22.9%,50.0%,60.0%,48.6%,100.0%
board of trustees of north kansas city hospital,44,25,19,1.0%,1.1%,0.9%,0,0,0,0.0%,0%,0.0%,2.3%,4.0%,0.0%,34.1%,24.0%,47.4%,75.0%,56.0%,100.0%
cash link usa llc,40,34,6,0.9%,1.5%,0.3%,0,0,0,0.0%,0%,0.0%,2.5%,0.0%,16.7%,35.0%,35.3%,33.3%,60.0%,52.9%,100.0%
absolute resolutions investments llc,40,13,27,0.9%,0.6%,1.3%,0,0,0,0.0%,0%,0.0%,10.0%,15.4%,7.4%,25.0%,30.8%,22.2%,87.5%,61.5%,100.0%
the board of trustees of north kansas city hospital,38,18,20,0.9%,0.8%,1.0%,0,0,0,0.0%,0%,0.0%,2.6%,0.0%,5.0%,28.9%,11.1%,45.0%,68.4%,33.3%,100.0%
portfolio recovery associates,36,1,35,0.8%,0.0%,1.7%,0,0,0,0.0%,0%,0.0%,2.8%,0.0%,2.9%,30.6%,0.0%,31.4%,97.2%,0.0%,100.0%
jp morgan chase bank na,35,21,14,0.8%,0.9%,0.7%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,28.6%,28.6%,28.6%,68.6%,52.4%,92.9%
midwestern health management inc,35,12,23,0.8%,0.5%,1.1%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,40.0%,33.3%,43.5%,85.7%,66.7%,95.7%
bank of america,33,18,15,0.7%,0.8%,0.7%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,18.2%,22.2%,13.3%,69.7%,44.4%,100.0%
genesis health clubs llc,31,2,29,0.7%,0.1%,1.4%,0,0,0,0.0%,0%,0.0%,3.2%,50.0%,0.0%,41.9%,0.0%,44.8%,100.0%,100.0%,100.0%
crown asset management llc,28,19,9,0.6%,0.8%,0.4%,0,0,0,0.0%,0%,0.0%,10.7%,10.5%,11.1%,21.4%,10.5%,44.4%,60.7%,47.4%,88.9%
cash link usa,26,10,16,0.6%,0.4%,0.8%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,61.5%,50.0%,68.8%,92.3%,80.0%,100.0%
midland credit manag,23,23,0,0.5%,1.0%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0%,21.7%,21.7%,0%,39.1%,39.1%,0%
velocity investment llc,18,8,10,0.4%,0.3%,0.5%,0,0,0,0.0%,0%,0.0%,11.1%,0.0%,20.0%,27.8%,25.0%,30.0%,77.8%,50.0%,100.0%
mm finance llc,18,7,11,0.4%,0.3%,0.5%,0,0,0,0.0%,0%,0.0%,11.1%,28.6%,0.0%,44.4%,14.3%,63.6%,83.3%,57.1%,100.0%
onemain financial group llc,17,4,13,0.4%,0.2%,0.6%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,11.8%,0.0%,15.4%,94.1%,75.0%,100.0%
university of kansas hospital,17,12,5,0.4%,0.5%,0.2%,0,0,0,0.0%,0%,0.0%,5.9%,8.3%,0.0%,23.5%,16.7%,40.0%,70.6%,58.3%,100.0%
city bank na,17,7,10,0.4%,0.3%,0.5%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,35.3%,14.3%,50.0%,64.7%,14.3%,100.0%
cvi sgp acquisition trust,16,8,8,0.4%,0.3%,0.4%,0,0,0,0.0%,0%,0.0%,6.3%,0.0%,12.5%,31.3%,25.0%,37.5%,93.8%,87.5%,100.0%
uhg i llc,14,13,1,0.3%,0.6%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,21.4%,23.1%,0.0%,35.7%,30.8%,100.0%
metro emergency physicians llc,13,0,13,0.3%,0.0%,0.6%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,38.5%,0%,38.5%,100.0%,0%,100.0%
credit corp solutions inc,13,9,4,0.3%,0.4%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,38.5%,33.3%,50.0%,69.2%,55.6%,100.0%
ethans apartment management llc,12,6,6,0.3%,0.3%,0.3%,0,0,0,0.0%,0%,0.0%,8.3%,16.7%,0.0%,25.0%,16.7%,33.3%,66.7%,33.3%,100.0%
j.p. morgan chase bank na,12,11,1,0.3%,0.5%,0.0%,0,0,0,0.0%,0%,0.0%,16.7%,18.2%,0.0%,16.7%,9.1%,100.0%,50.0%,45.5%,100.0%
signature behavioral hospital operations llc,11,7,4,0.2%,0.3%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,72.7%,57.1%,100.0%,90.9%,85.7%,100.0%
td bank usa na/target credit card,11,5,6,0.2%,0.2%,0.3%,0,0,0,0.0%,0%,0.0%,9.1%,0.0%,16.7%,36.4%,40.0%,33.3%,90.9%,80.0%,100.0%
portfolio recovery,11,1,10,0.2%,0.0%,0.5%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,27.3%,0.0%,30.0%,90.9%,0.0%,100.0%
city of kansas city,11,9,2,0.2%,0.4%,0.1%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,54.5%,44.4%,100.0%
velocity investments llc,10,6,4,0.2%,0.3%,0.2%,0,0,0,0.0%,0%,0.0%,20.0%,16.7%,25.0%,10.0%,0.0%,25.0%,40.0%,0.0%,100.0%
signature medical group of kc pc,10,5,5,0.2%,0.2%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,10.0%,0.0%,20.0%,50.0%,0.0%,100.0%
department stores national bank a banking association,9,3,6,0.2%,0.1%,0.3%,0,0,0,0.0%,0%,0.0%,22.2%,0.0%,33.3%,44.4%,66.7%,33.3%,88.9%,66.7%,100.0%
signature behavioral healthcare,9,0,9,0.2%,0.0%,0.4%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,33.3%,0%,33.3%,100.0%,0%,100.0%
jpmorgan chase bank,9,9,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0%,0.0%,11.1%,11.1%,0%,44.4%,44.4%,0%,55.6%,55.6%,0%
bank of america n a (usa),8,0,8,0.2%,0.0%,0.4%,0,0,0,0.0%,0%,0.0%,12.5%,0%,12.5%,0.0%,0%,0.0%,100.0%,0%,100.0%
barclays bank delaware,8,0,8,0.2%,0.0%,0.4%,0,0,0,0.0%,0%,0.0%,12.5%,0%,12.5%,0.0%,0%,0.0%,100.0%,0%,100.0%
just say cash llc,7,0,7,0.2%,0.0%,0.3%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,71.4%,0%,71.4%,100.0%,0%,100.0%
one main fianancial group,7,0,7,0.2%,0.0%,0.3%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,14.3%,0%,14.3%,100.0%,0%,100.0%
easy cash asap llc,7,6,1,0.2%,0.3%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,42.9%,33.3%,100.0%,57.1%,50.0%,100.0%
north oak financial services inc,7,4,3,0.2%,0.2%,0.1%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,57.1%,25.0%,100.0%,85.7%,75.0%,100.0%
university of kansas hospital authority,7,7,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0%,14.3%,14.3%,0%,71.4%,71.4%,0%
world acceptance corp,7,7,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
wakefield & associates inc as assignee the new liberty hos,7,7,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0%,0.0%,14.3%,14.3%,0%,14.3%,14.3%,0%,42.9%,42.9%,0%
the university of kansas health system,6,0,6,0.1%,0.0%,0.3%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,16.7%,0%,16.7%,100.0%,0%,100.0%
absolute resolutions corporation,6,2,4,0.1%,0.1%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,50.0%,66.7%,0.0%,100.0%
midland credit mgt,6,1,5,0.1%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,40.0%,66.7%,0.0%,80.0%
jh met subsidiary,6,6,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0%,66.7%,66.7%,0%,83.3%,83.3%,0%
pyod llc,6,6,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0%,16.7%,16.7%,0%,83.3%,83.3%,0%
university of kansas,5,0,5,0.1%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,40.0%,0%,40.0%,100.0%,0%,100.0%
cks prime investments llc,5,3,2,0.1%,0.1%,0.1%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,40.0%,0.0%,100.0%,40.0%,0.0%,100.0%
dentistry for children,5,4,1,0.1%,0.2%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,40.0%,50.0%,0.0%,80.0%,75.0%,100.0%
pca acquisitions v llc,5,3,2,0.1%,0.1%,0.1%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,20.0%,0.0%,50.0%,40.0%,0.0%,100.0%
second round sub llc,5,3,2,0.1%,0.1%,0.1%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,40.0%,33.3%,50.0%,100.0%,100.0%,100.0%
evergy inc,5,5,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0%,0.0%,20.0%,20.0%,0%,20.0%,20.0%,0%,20.0%,20.0%,0%
jpmorgan chase bank na,5,4,1,0.1%,0.2%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,40.0%,50.0%,0.0%,60.0%,50.0%,100.0%
security credit service llc,4,3,1,0.1%,0.1%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,25.0%,0.0%,100.0%,25.0%,0.0%,100.0%
second round lp,4,0,4,0.1%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
university of kansas health system,4,0,4,0.1%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
creekwood orthodontics,4,3,1,0.1%,0.1%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,25.0%,33.3%,0.0%,75.0%,66.7%,100.0%
world finance corporation,4,0,4,0.1%,0.0%,0.2%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
evergy fka kansas city power and light company,4,2,2,0.1%,0.1%,0.1%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,50.0%,100.0%,100.0%,100.0%
cash link usa llc dba cash link usa,4,4,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0%,50.0%,50.0%,0%,50.0%,50.0%,0%
north brook homes association,4,4,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0%,75.0%,75.0%,0%,100.0%,100.0%,0%
safe haven security inc,4,4,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0%,25.0%,25.0%,0%,75.0%,75.0%,0%
resurgent receivables llc,4,4,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0%,25.0%,25.0%,0%,100.0%,100.0%,0%
four seasons lakesites poa inc,3,1,2,0.1%,0.0%,0.1%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,50.0%,100.0%,100.0%,100.0%
24 hour check cashing inc,3,0,3,0.1%,0.0%,0.1%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,66.7%,0%,66.7%,100.0%,0%,100.0%
cach llc,3,0,3,0.1%,0.0%,0.1%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
midland credit management inc petitioner,3,0,3,0.1%,0.0%,0.1%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,66.7%,0%,66.7%,100.0%,0%,100.0%
ray county memorial hospital,3,0,3,0.1%,0.0%,0.1%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,66.7%,0%,66.7%,100.0%,0%,100.0%
one main financial group llc,3,0,3,0.1%,0.0%,0.1%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,33.3%,0%,33.3%,100.0%,0%,100.0%
jh met subsidiary b,3,2,1,0.1%,0.1%,0.0%,0,0,0,0.0%,0%,0.0%,33.3%,50.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,100.0%
world acceptance corporation,3,0,3,0.1%,0.0%,0.1%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,66.7%,0%,66.7%,100.0%,0%,100.0%
department stores national bank,3,2,1,0.1%,0.1%,0.0%,0,0,0,0.0%,0%,0.0%,33.3%,50.0%,0.0%,0.0%,0.0%,0.0%,66.7%,50.0%,100.0%
city of kansas city missouri,3,0,3,0.1%,0.0%,0.1%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,33.3%,0%,33.3%,100.0%,0%,100.0%
professional anesthetic care llc,3,3,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0%,33.3%,33.3%,0%,66.7%,66.7%,0%
calvary spv i llc,3,3,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0%,33.3%,33.3%,0%,100.0%,100.0%,0%
onemain financial services inc,3,3,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0%,33.3%,33.3%,0%,66.7%,66.7%,0%
jh met subsidiary b liquidating trust,3,3,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0%,0.0%,33.3%,33.3%,0%,0.0%,0.0%,0%,66.7%,66.7%,0%
foursight capital llc,3,3,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,33.3%,33.3%,0%
cavalry spv i,3,3,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,66.7%,66.7%,0%
commerce bank,3,1,2,0.1%,0.0%,0.1%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,100.0%
kansas state university,3,3,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0%,0.0%,33.3%,33.3%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
by the blade,2,1,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
brookwood loans of missouri,2,1,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%,50.0%,0.0%,100.0%
northland anesthesiology inc,2,0,2,0.0%,0.0%,0.1%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
meritas health corporation,2,0,2,0.0%,0.0%,0.1%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
platte clay electric cooperative inc,2,1,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,50.0%,100.0%,0.0%,100.0%,100.0%,100.0%
meadowbrook townhouse homes association inc,2,0,2,0.0%,0.0%,0.1%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
communityamerica credit union,2,0,2,0.0%,0.0%,0.1%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
unifund ccr llc,2,0,2,0.0%,0.0%,0.1%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
curry investment company,2,1,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
msw capital llc,2,1,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,50.0%,100.0%,0.0%,100.0%,100.0%,100.0%
automobile acceptance corp,2,0,2,0.0%,0.0%,0.1%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
geiger ready mix co inc,2,0,2,0.0%,0.0%,0.1%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
credit bureau of columbia inc,2,0,2,0.0%,0.0%,0.1%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
jhpde finance i llc,2,1,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
sextonbendermaher hill & steinman pc,2,0,2,0.0%,0.0%,0.1%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
cash link,2,1,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%,50.0%,0.0%,100.0%
archerfield funding llc,2,2,0,0.0%,0.1%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0%,100.0%,100.0%,0%,100.0%,100.0%,0%
s. foreman realty company llc,2,2,0,0.0%,0.1%,0.0%,0,0,0,0.0%,0%,0.0%,50.0%,50.0%,0%,50.0%,50.0%,0%,50.0%,50.0%,0%
north brook home owners association,2,2,0,0.0%,0.1%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
1st financial bank usa,2,2,0,0.0%,0.1%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
midwestern health management,2,2,0,0.0%,0.1%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
willow farm pool and homes association,2,2,0,0.0%,0.1%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0%,50.0%,50.0%,0%,100.0%,100.0%,0%
jh cx liquidating trust,2,2,0,0.0%,0.1%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0%,50.0%,50.0%,0%,100.0%,100.0%,0%
northwest financial services,2,2,0,0.0%,0.1%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0%,50.0%,50.0%,0%,100.0%,100.0%,0%
capital one na,2,2,0,0.0%,0.1%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
the board of trustees of nkc hospital petitioner,2,2,0,0.0%,0.1%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0.0%,0%,50.0%,50.0%,0%,50.0%,50.0%,0%
evansville teachers federal credit union,1,0,1,0.0%,0.0%,0.0%,5781,0,5781,100.0%,0%,100.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
john fitzgibbon memorial hospital,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
vintage landing condominium poa inc,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
o'reilly automotive stores inc,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
freeman health systems,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
freeman health system,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
rapid ways truck leasing inc,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
martin james c,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
country green apartments llc,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
kansas city power & light llc,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
northland radiology inc,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
olathe medical center inc,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
clear recovery inc-no add,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
onemain financial group llc petitioner,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
sexton bender hill & steinman pc,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
comdata inc a corporation,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
clear recovery llc,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
missouri employers mutual insurance company,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
hs financial group llc,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
cavalry spv i llc petitioner,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
wam usa inc,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
the ethans apartment management llc,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
second round lp petitioner,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
matt a. niewald dds llc,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
parkway oaks llc,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
