collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
DISCOVER BANK,28,20,8,3.1%,4.1%,2.0%,111529,48557,62972,5.1%,7.9%,4.0%,7.1%,10.0%,0.0%,0.0%,0.0%,0.0%,53.6%,40.0%,87.5%
ONEMAIN FINANCIAL GROUP LLC,24,11,13,2.7%,2.3%,3.2%,97507,6617,90890,4.4%,1.1%,5.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,27.3%,100.0%
EVANSVILLE TEACHERS FEDERAL CREDIT UNION,22,10,12,2.5%,2.0%,3.0%,66187,6511,59676,3.0%,1.1%,3.8%,13.6%,10.0%,16.7%,0.0%,0.0%,0.0%,63.6%,60.0%,66.7%
SYNCHRONY BANK,17,15,2,1.9%,3.1%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,23.5%,13.3%,100.0%
BANK OF AMERICA NA,14,10,4,1.6%,2.0%,1.0%,38344,27764,10581,1.7%,4.5%,0.7%,21.4%,20.0%,25.0%,0.0%,0.0%,0.0%,42.9%,50.0%,25.0%
FIRST FINANCIAL BANK NA,13,3,10,1.5%,0.6%,2.5%,31913,28,31885,1.5%,0.0%,2.0%,15.4%,0.0%,20.0%,0.0%,0.0%,0.0%,61.5%,33.3%,70.0%
THE MORRIS PLAN COMPANY OF TERRE HAUTE INC,12,7,5,1.3%,1.4%,1.2%,20542,5650,14892,0.9%,0.9%,0.9%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,41.7%,14.3%,80.0%
CAVALRY SPV I LLC,12,10,2,1.3%,2.0%,0.5%,4562,2032,2530,0.2%,0.3%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,10.0%,100.0%
GOOD SAMARITAN HOSPITAL,11,2,9,1.2%,0.4%,2.2%,112515,22178,90337,5.1%,3.6%,5.7%,9.1%,0.0%,11.1%,0.0%,0.0%,0.0%,36.4%,50.0%,33.3%
UNIFUND CCR LLC,9,1,8,1.0%,0.2%,2.0%,5235,0,5235,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,37.5%
SECOND ROUND SUB LLC,9,3,6,1.0%,0.6%,1.5%,5067,0,5067,0.2%,0.0%,0.3%,11.1%,0.0%,16.7%,0.0%,0.0%,0.0%,44.4%,33.3%,50.0%
CITIBANK NA,7,5,2,0.8%,1.0%,0.5%,33601,3802,29799,1.5%,0.6%,1.9%,28.6%,20.0%,50.0%,0.0%,0.0%,0.0%,42.9%,40.0%,50.0%
VELOCITY INVESTMENTS LLC,7,7,0,0.8%,1.4%,0.0%,4070,4070,0,0.2%,0.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,42.9%,42.9%,0.0%
CAVALRY SPV I LLC AS ASSIGNEE OF CITIBANK NA,5,1,4,0.6%,0.2%,1.0%,2142,0,2142,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,80.0%,0.0%,100.0%
TD BANK USA NA,5,4,1,0.6%,0.8%,0.2%,1172,0,1172,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,60.0%,75.0%,0.0%
CREDITMAX INC,5,4,1,0.6%,0.8%,0.2%,28150,22198,5952,1.3%,3.6%,0.4%,20.0%,25.0%,0.0%,0.0%,0.0%,0.0%,80.0%,75.0%,100.0%
CREDIT CORP SOLUTIONS INC,4,2,2,0.4%,0.4%,0.5%,5892,0,5892,0.3%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,50.0%
JH MET SUBSIDIARY B LIQUIDATING TRUST,4,3,1,0.4%,0.6%,0.2%,3471,0,3471,0.2%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,0.0%,100.0%
CAPITAL ONE NA,4,4,0,0.4%,0.8%,0.0%,6223,6223,0,0.3%,1.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%
CAVALRY SPV I LLC AS ASSIGNEE OF SYNCHRONY BANK,3,0,3,0.3%,0.0%,0.7%,4608,0,4608,0.2%,0.0%,0.3%,33.3%,0.0%,33.3%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CREDIT ACCEPTANCE CORP.,3,2,1,0.3%,0.4%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
CRANE CREDIT UNION,3,1,2,0.3%,0.2%,0.5%,11913,0,11913,0.5%,0.0%,0.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
PRESTIGE FINANCIAL SERVICES,3,1,2,0.3%,0.2%,0.5%,12806,0,12806,0.6%,0.0%,0.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,50.0%
MIDLAND FUNDING LLC,3,0,3,0.3%,0.0%,0.7%,5413,0,5413,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CREDITONE LLC,3,1,2,0.3%,0.2%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,100.0%
CERES SOLUTIONS COOPERATIVE INC,3,0,3,0.3%,0.0%,0.7%,93481,0,93481,4.3%,0.0%,5.9%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CAVALRY SPV ILLC,3,1,2,0.3%,0.2%,0.5%,777,28,749,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,100.0%,0.0%
AUTOVEST LLC OF INDIANA,3,2,1,0.3%,0.4%,0.2%,10601,0,10601,0.5%,0.0%,0.7%,33.3%,50.0%,0.0%,0.0%,0.0%,0.0%,66.7%,50.0%,100.0%
FIRST ROBINSON SAVINGS BANK NA,2,1,1,0.2%,0.2%,0.2%,37591,27930,9661,1.7%,4.5%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
NO PLAINTIFF FOUND,2,0,2,0.2%,0.0%,0.5%,59817,0,59817,2.7%,0.0%,3.8%,50.0%,0.0%,50.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%
PROFESSIONAL & BUSINESS COLLECTIONS,2,1,1,0.2%,0.2%,0.2%,8404,4476,3928,0.4%,0.7%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
GMG MOTORS INC,2,1,1,0.2%,0.2%,0.2%,0,0,0,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
FIRST PORTFOLIO VENTURES I LLC,2,0,2,0.2%,0.0%,0.5%,3235,0,3235,0.1%,0.0%,0.2%,50.0%,0.0%,50.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
SECOND ROUND LP,2,1,1,0.2%,0.2%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
PROFESSIONAL & BUSINESS COLLECTIONS. LLC,2,0,2,0.2%,0.0%,0.5%,3308,0,3308,0.2%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%
FORD MOTOR CREDIT COMPANY LLC,2,1,1,0.2%,0.2%,0.2%,7875,0,7875,0.4%,0.0%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
PORTFOLIO RECOVERY ASSOCIATESLLC,2,0,2,0.2%,0.0%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
JHPDE FINANCE I LLC,2,2,0,0.2%,0.4%,0.0%,4866,4866,0,0.2%,0.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
TD AUTO FINANCE LLC,2,2,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
GOLDMAN SACHS BANK USA,2,2,0,0.2%,0.4%,0.0%,11101,11101,0,0.5%,1.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%
CREDIT ACCEPTANCE CORPORATION,2,2,0,0.2%,0.4%,0.0%,12695,12695,0,0.6%,2.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%
BOB ZOSS LAW OFFICE LLC,1,0,1,0.1%,0.0%,0.2%,12358,0,12358,0.6%,0.0%,0.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CAVALRY SPY I LLC,1,0,1,0.1%,0.0%,0.2%,2634,0,2634,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
1ST FINANCIAL BANK USA,1,0,1,0.1%,0.0%,0.2%,19516,0,19516,0.9%,0.0%,1.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
TROY CAPITAL LLC,1,0,1,0.1%,0.0%,0.2%,7706,0,7706,0.4%,0.0%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CAPITAL ONE  BANK,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CIRAS LLC,1,0,1,0.1%,0.0%,0.2%,128015,0,128015,5.8%,0.0%,8.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
DISCOVER PRODUCTS INC,1,0,1,0.1%,0.0%,0.2%,2601,0,2601,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
ORGAN LAW OFFICES PC.,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
FIRST FINANCIAL BANK N/A,1,0,1,0.1%,0.0%,0.2%,9941,0,9941,0.5%,0.0%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
HOOSIER ACCOUNTS SERVICE,1,0,1,0.1%,0.0%,0.2%,16332,0,16332,0.7%,0.0%,1.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
DIAMOND VALLEY FEDERAL CREDIT UNION,1,0,1,0.1%,0.0%,0.2%,6162,0,6162,0.3%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
GC HEALTHCARE SERVICES INC D/B/A GENTLECARE OF VINCENNES,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
GALAXY INTERNATIONAL PURCHASING LLC,1,0,1,0.1%,0.0%,0.2%,3317,0,3317,0.2%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
ONEMAIN FINANCIAL GROUP LLC S/B/M TO ONEMAIN FINANCIAL SERVICES INC,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
EAGLE FINANCE COMPANY,1,0,1,0.1%,0.0%,0.2%,3007,0,3007,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
HERITAGE ACCEPTANCE CORPORATION,1,0,1,0.1%,0.0%,0.2%,7359,0,7359,0.3%,0.0%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
DNF ASSOCIATES LLC,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
TBF FINANCIAL LLC,1,0,1,0.1%,0.0%,0.2%,11662,0,11662,0.5%,0.0%,0.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
ROWDY G. WILLIAMS LAW FIRM PC,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
CONSUMER PORTFOLIO SERVICES INC SUCCESSOR TO PATRIOT CHEVROLET BUICK GMC,1,0,1,0.1%,0.0%,0.2%,3947,0,3947,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
SAC FINANCEINC,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
PROFESSIONAL FINANCIAL SERVICES,1,0,1,0.1%,0.0%,0.2%,6604,0,6604,0.3%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
SANTANDER CONSUMER USA INC,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
TD AUTO FINANCE LLC SUCCESSOR IN INTEREST TO CHRYSLER FINANCIAL,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
SOFI LENDING CORP. AS ATTORNEY-IN-FACT FOR WILMINGTON TRUST ET AL.,1,0,1,0.1%,0.0%,0.2%,40790,0,40790,1.9%,0.0%,2.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
U.S. BANK NATIONAL ASSOCIATION,1,0,1,0.1%,0.0%,0.2%,14972,0,14972,0.7%,0.0%,0.9%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
SNAP-ON CREDIT LLC,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
AMERICAN EXPRESS NATIONAL BANK FKA FSB,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
ROYAL DEAL VEHICLE SALES LLC,1,1,0,0.1%,0.2%,0.0%,10392,10392,0,0.5%,1.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
WESTLAKE SERVICES LLC,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
HEIGHTS FINANCE CORPORATION,1,1,0,0.1%,0.2%,0.0%,2190,2190,0,0.1%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
JHPDE FINANCE 1 LLC,1,1,0,0.1%,0.2%,0.0%,5602,5602,0,0.3%,0.9%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
VINCENNES UNIVERSITY,1,1,0,0.1%,0.2%,0.0%,5144,5144,0,0.2%,0.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
LEA REGIONAL HOSPITAL LLC DBA LEA REGINAL MEDICAL CENTER,1,1,0,0.1%,0.2%,0.0%,5492,5492,0,0.3%,0.9%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
SULLIVAN COUNTY COMMUNITY HOSP;,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
SULLIVAN COUNTY COMMUNITY HOSP.,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
KNEPP CHELSA,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
GERMAN AMERICAN INC SUCCESSOR-BY-MERGER TO FIRST SECURITY BANK,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
SAC FINANCE LNC.,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
PCA ACQUISITIONS V LLC,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
PYOD LLC,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
NC INC D/B/A NIEHAUS LUMBER COMPANY,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
NCB MANAGEMENT SERVICES INC,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
WORLD FINANCE COMPANY OF INDIANA LLC,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
ABSOLUTE RESOLUTIONS INVESTMENTS LLC,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
VELOCITY INVESTMENTS LLC AS ASSIGNEE OF AVANT INC ASSIGNEE OF WEBBANK,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
SULLIVAN COUNTY COMMUNITY HOSPITAL,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
BYRIDER FINANCE LLC D/B/A CNAC,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
MERCHANTS ACCEPTANCE CORPORATION,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
NEW WORLD COLLECTIONS INC,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
AMERICAN EXPRESS NATIONAL BANK,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
MARINER FINANCE LLC,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
DISCOVER BANK C/O ZWICKER & ASSOCIATES PC,1,1,0,0.1%,0.2%,0.0%,8936,8936,0,0.4%,1.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
SWIERCZEK DONALD,1,1,0,0.1%,0.2%,0.0%,1500,1500,0,0.1%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
SWIFT TRANSPORTATION COMPANY OF ARIZONA LLC,1,1,0,0.1%,0.2%,0.0%,3848,3848,0,0.2%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
GRASSY SPRAIN GROUP INC,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
JH CX LIQUIDATING TRUST ASSIGNEE OF JH PORTFOLIO DEBT EQUITIES LLC,1,1,0,0.1%,0.2%,0.0%,1370,1370,0,0.1%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
ADLP INVESTMENTS LLC SERIES 1,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
FIRST NATIONAL BANK OF OMAHA,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
AUTOVEST L.L.C OF INDIANA,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
MERCHANTS ACCEPTANCE CORP.,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
STATE OF INDIANA EX REL. INDIANA UTILITY REGULATORY COMMISSION,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
