collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
td bank usa na,10,7,3,0.6%,0.8%,0.4%,8075,5666,2409,0.2%,0.4%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,28.6%,100.0%
grant county state bank,9,3,6,0.6%,0.4%,0.8%,83571,38464,45107,2.4%,3.0%,2.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,77.8%,33.3%,100.0%
cavalry spv i llc as assignee of citibank na,9,5,4,0.6%,0.6%,0.5%,22955,9058,13897,0.7%,0.7%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,55.6%,40.0%,75.0%
absolute resolutions investments llc,9,6,3,0.6%,0.7%,0.4%,5190,1432,3758,0.1%,0.1%,0.2%,11.1%,16.7%,0.0%,0.0%,0.0%,0.0%,33.3%,33.3%,33.3%
creditmax inc,8,4,4,0.5%,0.5%,0.5%,28203,9739,18464,0.8%,0.8%,0.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,75.0%,50.0%,100.0%
cavalry spv i llc as assignee of synchrony bank,7,1,6,0.4%,0.1%,0.8%,18796,0,18796,0.5%,0.0%,0.9%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,71.4%,0.0%,83.3%
heritage acceptance corporation,7,1,6,0.4%,0.1%,0.8%,54584,8036,46548,1.6%,0.6%,2.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,85.7%,100.0%,83.3%
fortress federal credit union,7,1,6,0.4%,0.1%,0.8%,52768,0,52768,1.5%,0.0%,2.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,85.7%,100.0%,83.3%
via credit union,7,3,4,0.4%,0.4%,0.5%,24570,13740,10830,0.7%,1.1%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,57.1%,66.7%,50.0%
cvi sgp acquisition trust,7,0,7,0.4%,0.0%,0.9%,6042,0,6042,0.2%,0.0%,0.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,42.9%,0%,42.9%
midland credit managementinc,7,1,6,0.4%,0.1%,0.8%,10272,1047,9224,0.3%,0.1%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,42.9%,100.0%,33.3%
no plaintiff found,6,2,4,0.4%,0.2%,0.5%,30543,0,30543,0.9%,0.0%,1.4%,50.0%,50.0%,50.0%,0.0%,0.0%,0.0%,33.3%,50.0%,25.0%
rent to own rentals llc,6,2,4,0.4%,0.2%,0.5%,6842,0,6842,0.2%,0.0%,0.3%,16.7%,0.0%,25.0%,0.0%,0.0%,0.0%,33.3%,0.0%,50.0%
mariner finance llc successor in interest to personal finance company llc

                               
                                    (other),6,1,5,0.4%,0.1%,0.6%,34103,7279,26825,1.0%,0.6%,1.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
credit acceptance corporation,6,4,2,0.4%,0.5%,0.3%,43395,43395,0,1.3%,3.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,100.0%,0.0%
second round lp,6,1,5,0.4%,0.1%,0.6%,15907,0,15907,0.5%,0.0%,0.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,83.3%,0.0%,100.0%
velocity investments llc,6,5,1,0.4%,0.6%,0.1%,12867,0,12867,0.4%,0.0%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,16.7%,0.0%,100.0%
general audit corporation,6,3,3,0.4%,0.4%,0.4%,26832,9835,16997,0.8%,0.8%,0.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,33.3%,66.7%
iom health system l.p.,5,1,4,0.3%,0.1%,0.5%,15915,0,15915,0.5%,0.0%,0.7%,20.0%,0.0%,25.0%,0.0%,0.0%,0.0%,20.0%,0.0%,25.0%
td bank usa na as successor in interest to target national bank,5,4,1,0.3%,0.5%,0.1%,1845,0,1845,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,40.0%,25.0%,100.0%
sac finance,5,0,5,0.3%,0.0%,0.6%,33856,0,33856,1.0%,0.0%,1.5%,0.0%,0%,0.0%,0.0%,0%,0.0%,80.0%,0%,80.0%
world finance company of indiana llc,5,5,0,0.3%,0.6%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
credit acceptance corp.,4,2,2,0.2%,0.2%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,0.0%,50.0%
u.s. bank national association d/b/a elan financial services,4,1,3,0.2%,0.1%,0.4%,14432,0,14432,0.4%,0.0%,0.7%,25.0%,0.0%,33.3%,0.0%,0.0%,0.0%,50.0%,0.0%,66.7%
afena federal credit union,4,1,3,0.2%,0.1%,0.4%,48338,0,48338,1.4%,0.0%,2.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,75.0%,0.0%,100.0%
ford motor credit company llc,4,2,2,0.2%,0.2%,0.3%,10581,0,10581,0.3%,0.0%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
portfolio recovery associatesllc,4,0,4,0.2%,0.0%,0.5%,3593,0,3593,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,25.0%,0%,25.0%
collections inc,4,3,1,0.2%,0.4%,0.1%,10198,0,10198,0.3%,0.0%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,0.0%,100.0%
teachers credit union,4,3,1,0.2%,0.4%,0.1%,28950,20470,8480,0.8%,1.6%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,66.7%,0.0%
american express national bank,4,3,1,0.2%,0.4%,0.1%,9133,9133,0,0.3%,0.7%,0.0%,25.0%,0.0%,100.0%,0.0%,0.0%,0.0%,25.0%,33.3%,0.0%
capital one na,4,4,0,0.2%,0.5%,0.0%,3727,3727,0,0.1%,0.3%,0.0%,25.0%,25.0%,0%,0.0%,0.0%,0%,75.0%,75.0%,0%
ally bank,3,1,2,0.2%,0.1%,0.3%,10175,0,10175,0.3%,0.0%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,100.0%
new world collections inc,3,0,3,0.2%,0.0%,0.4%,3512,0,3512,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
miller's health systems inc,3,2,1,0.2%,0.2%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,100.0%
general audit corporation

                               
                                    (other),3,0,3,0.2%,0.0%,0.4%,33101,0,33101,1.0%,0.0%,1.5%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
fairmount state bank,3,2,1,0.2%,0.2%,0.1%,16205,0,16205,0.5%,0.0%,0.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,100.0%
barclays bank delaware,3,0,3,0.2%,0.0%,0.4%,3328,0,3328,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,33.3%,0%,33.3%
c&f finance company,3,1,2,0.2%,0.1%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,50.0%
galaxy international purchasing llc,3,2,1,0.2%,0.2%,0.1%,3578,0,3578,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,100.0%
cvi sgp-co acquisition trust,3,0,3,0.2%,0.0%,0.4%,3337,0,3337,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,33.3%,0%,33.3%
regional acceptance corp,3,1,2,0.2%,0.1%,0.3%,6346,0,6346,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,50.0%
fort wayne neurosurgery,3,3,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,33.3%,33.3%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
ally financial inc,3,3,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
prestige financial services,3,3,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
fortress federal credit union

                               
                                    (other),2,0,2,0.1%,0.0%,0.3%,27334,0,27334,0.8%,0.0%,1.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
navient credit finance corporation,2,0,2,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
kitch acceptance corp,2,0,2,0.1%,0.0%,0.3%,18581,0,18581,0.5%,0.0%,0.8%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
partners 1st federal credit union,2,1,1,0.1%,0.1%,0.1%,23358,14326,9032,0.7%,1.1%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
heights finance corporation

                               
                                    (other),2,0,2,0.1%,0.0%,0.3%,5701,0,5701,0.2%,0.0%,0.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
atlas collections inc,2,1,1,0.1%,0.1%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
evansville teachers federal credit union,2,1,1,0.1%,0.1%,0.1%,18419,8099,10321,0.5%,0.6%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
riverside community federal credit union,2,0,2,0.1%,0.0%,0.3%,12228,0,12228,0.4%,0.0%,0.6%,0.0%,0%,0.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
sherriff-goslin company,2,1,1,0.1%,0.1%,0.1%,23072,16388,6685,0.7%,1.3%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
glenbrook credit acceptance corporation,2,1,1,0.1%,0.1%,0.1%,16224,0,16224,0.5%,0.0%,0.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
gateway financial solutions,2,1,1,0.1%,0.1%,0.1%,12852,0,12852,0.4%,0.0%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
eagle finance company,2,1,1,0.1%,0.1%,0.1%,2362,2362,0,0.1%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,100.0%,0.0%
bureaus investment group portfolio no 15 llc,2,1,1,0.1%,0.1%,0.1%,0,0,0,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
grant county state bank

                               
                                    (other),2,0,2,0.1%,0.0%,0.3%,18634,0,18634,0.5%,0.0%,0.8%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
onemain financial group llc

                               
                                    (other),2,0,2,0.1%,0.0%,0.3%,16503,0,16503,0.5%,0.0%,0.8%,0.0%,0%,0.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
first portfolio ventures i llc,2,1,1,0.1%,0.1%,0.1%,3011,0,3011,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
cavalry spv illc,2,0,2,0.1%,0.0%,0.3%,3620,0,3620,0.1%,0.0%,0.2%,50.0%,0%,50.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
purdue federal credit union,2,0,2,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
forum credit union,2,1,1,0.1%,0.1%,0.1%,13841,4942,8900,0.4%,0.4%,0.4%,50.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
pca acquisitions v llc,2,1,1,0.1%,0.1%,0.1%,1359,1359,0,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,100.0%,0.0%
snap-on credit llc,2,1,1,0.1%,0.1%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
cks prime investments llc,2,2,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
pyod llc,2,2,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
velocity investments llc assignee of prosper funding llc assignee of webbank,2,2,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
goldman sachs bank usa,2,2,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,50.0%,50.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
ncb management services inc,2,2,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
cach llc,2,2,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
autovest l.l.c of indiana,2,2,0,0.1%,0.2%,0.0%,8040,8040,0,0.2%,0.6%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
first national bank of omaha,2,2,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
security credit services llc,2,2,0,0.1%,0.2%,0.0%,2801,2801,0,0.1%,0.2%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
oliphant financial llc,2,2,0,0.1%,0.2%,0.0%,12614,12614,0,0.4%,1.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
jh cx liquidating trust assignee of jh portfolio debt equities llc,2,2,0,0.1%,0.2%,0.0%,4156,4156,0,0.1%,0.3%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
petersburg hospital company llc d/b/a southside regional medical center,1,0,1,0.1%,0.0%,0.1%,27225,0,27225,0.8%,0.0%,1.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
deere & company,1,0,1,0.1%,0.0%,0.1%,37966,0,37966,1.1%,0.0%,1.7%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
somerset aptartments,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
owl crest inc,1,0,1,0.1%,0.0%,0.1%,39095,0,39095,1.1%,0.0%,1.8%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
acar leasing ltd d/b/a gm financial leasing,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
cavalry spv i llc as assignee of capital one bank(usa)na,1,0,1,0.1%,0.0%,0.1%,1382,0,1382,0.0%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
capital one bank (usa) n.a,1,0,1,0.1%,0.0%,0.1%,7993,0,7993,0.2%,0.0%,0.4%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
educap inc,1,0,1,0.1%,0.0%,0.1%,26918,0,26918,0.8%,0.0%,1.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
imc credit services llc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
performance equity partners inc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
jhpde finance i llc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
troy capital llc,1,0,1,0.1%,0.0%,0.1%,11283,0,11283,0.3%,0.0%,0.5%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
snow & sauerteig llp,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
united auto credit corporation,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
financial center first credit union,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
via credit union

                               
                                    (other),1,0,1,0.1%,0.0%,0.1%,13741,0,13741,0.4%,0.0%,0.6%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
qbe insurance corporation,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
ed blinn jr. d/b/a blinn auto sales

                               
                                    (other),1,0,1,0.1%,0.0%,0.1%,12244,0,12244,0.4%,0.0%,0.6%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
first bank of berne,1,0,1,0.1%,0.0%,0.1%,4010,0,4010,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
brite financial services llc,1,0,1,0.1%,0.0%,0.1%,9464,0,9464,0.3%,0.0%,0.4%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
lakeland community hospital,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
bridgecrest acceptance corporation,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
city electric supply,1,0,1,0.1%,0.0%,0.1%,13689,0,13689,0.4%,0.0%,0.6%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
farm bureau bank,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
choate inc d/b/a raven-choate funeral home,1,0,1,0.1%,0.0%,0.1%,1567,0,1567,0.0%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
john deere financial f.s.b.,1,0,1,0.1%,0.0%,0.1%,9785,0,9785,0.3%,0.0%,0.4%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
vandine holly,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
the morris plan company of terre haute inc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
overseas military sales corporation,1,0,1,0.1%,0.0%,0.1%,15885,0,15885,0.5%,0.0%,0.7%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
onemain financial group llc s/b/m to onemain financial of indiana inc,1,0,1,0.1%,0.0%,0.1%,3596,0,3596,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
velocity investments llc assignee of avant inc assignee of webbank,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
solidarity community fcu,1,0,1,0.1%,0.0%,0.1%,10535,0,10535,0.3%,0.0%,0.5%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
drive now auto credit company inc

                               
                                    (other),1,0,1,0.1%,0.0%,0.1%,13172,0,13172,0.4%,0.0%,0.6%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
david m allen dds & assoc p c,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
portfolio recovery associates llc

                               
                                    (other),1,0,1,0.1%,0.0%,0.1%,1321,0,1321,0.0%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
crown asset management inc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
united consumer financial services co inc,1,0,1,0.1%,0.0%,0.1%,3109,0,3109,0.1%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
redstone properties llc,1,0,1,0.1%,0.0%,0.1%,1766,0,1766,0.1%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
creditone llc,1,0,1,0.1%,0.0%,0.1%,2374,0,2374,0.1%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
reliable auto finance,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
armes funeral services inc,1,0,1,0.1%,0.0%,0.1%,9385,0,9385,0.3%,0.0%,0.4%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
riverside community federal credit union

                               
                                    (other),1,0,1,0.1%,0.0%,0.1%,5706,0,5706,0.2%,0.0%,0.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
